SMILES,Affinity,Ionization
CCn1c2cc(C)ccc2[nH]s1,1.91,3.18
CN(C)c1c(ccc2c1[nH]s[nH]2)OC,2.28,3.18
Cc1cccc2c1[nH]sn2OCCOCCOCCOC,1.53,3.88
CN(C)c1cccc2c1[nH]sn2OCCOCCOC,1.62,3.77
COCCOc1cc(c2c(c1)[nH]s[nH]2)N,2.26,3.4
Cc1ccc2c(c1)[nH]sn2C(C)(C)C,2.04,2.86
CCn1c2cc(ccc2[nH]s1)OCCOC,1.88,3.21
CC(C)(C)n1c2cccc(c2[nH]s1)C(=O)O,2.05,3.01
CCc1ccc2c(c1)n(OCCOCCOC)s[nH]2,1.58,3.84
C=Cc1c(ccc2c1[nH]s[nH]2)C(C)(C)C,2.11,3.18
CCc1c(ccc2c1[nH]s[nH]2)C(C)(C)C,1.68,3.37
c1ccc(cc1)n1c2cccc(c2[nH]s1)C(F)(F)F,2.28,3.37
CC(C)(C)n1c2cc(ccc2[nH]s1)C(=O)O,2.15,3.08
Cc1c(ccc2c1[nH]s[nH]2)C(C)(C)C,1.77,3.37
CC(C)(C)c1ccc2c(c1N(=O)=O)[nH]s[nH]2,2.0,3.5
Cc1ccc2c(c1OCCOCCOC)[nH]s[nH]2,2.18,3.48
C=Cc1cc2c(c(c1)OCCOC)[nH]s[nH]2,1.92,3.21
CC(C)(C)n1c2cccc(c2[nH]s1)N(C)C,1.68,3.19
CN(C)n1c2cc(ccc2[nH]s1)OCCOCCOCCOC,1.51,3.41
CNc1cc(cc2c1[nH]s[nH]2)OCCOC,2.41,3.31
CC(C)(C)c1ccc2c(c1)n(OC)s[nH]2,1.78,3.86
CNc1cc2c(cc1OCCOCCOC)[nH]s[nH]2,2.26,3.13
COCCOCCOCCOc1cc(cc2c1[nH]s[nH]2)N(=O)=O,2.07,3.4
COCCOCCOCCOc1ccc2c(c1)n(O)s[nH]2,1.99,3.73
CC(C)(C)c1cc(c2c(c1)[nH]s[nH]2)Cl,2.02,3.49
CC(C)(C)c1cc(c2c(c1)[nH]s[nH]2)NC,2.25,3.4
COCCOCCOCCOc1cccc2c1[nH]s[nH]2,1.95,3.17
COCCOCCOc1ccc(c2c1[nH]s[nH]2)C(=O)O,2.19,3.0
CC(C)(C)n1c2cc(ccc2[nH]s1)O,2.08,2.87
CN(C)n1c2ccccc2n(OC)s1,1.58,3.86
COCCOn1c2cc(ccc2[nH]s1)c1ccccc1,1.92,3.81
CNc1ccc2c(c1)[nH]sn2OCCOCCOC,1.52,3.64
Cc1cccc2c1[nH]sn2C(C)(C)C,1.95,2.88
CCc1ccc2c(c1)n(OCCOC)s[nH]2,1.79,3.85
CN(C)c1ccc2c(c1)[nH]sn2OCCOC,1.54,3.68
c1ccc(cc1)c1ccc2c(c1)n(c1ccccc1)s[nH]2,2.14,3.18
C#Cc1ccc2c(c1OCCOCCOCCOC)[nH]s[nH]2,2.2,3.28
Cn1c2ccc(cc2[nH]s1)c1ccccc1,2.13,3.04
COCCOc1c(ccc2c1[nH]s[nH]2)C(F)(F)F,2.25,3.36
CN(C)c1ccc(c2c1[nH]s[nH]2)OCCOCCOC,2.09,3.03
CN(C)c1cc(cc2c1[nH]s[nH]2)OCCOC,1.76,3.31
COCCOc1cc(cc2c1[nH]s[nH]2)N(=O)=O,2.07,3.43
COCCOCCOCCOc1c(ccc2c1[nH]s[nH]2)F,1.99,3.23
C#Cc1cccc2c1[nH]sn2C(C)(C)C,2.09,3.0
COCCOCCOc1c(ccc2c1[nH]s[nH]2)c1ccccc1,2.13,3.5
COCCOc1cccc2c1n(C(=O)O)s[nH]2,2.49,3.75
CC(C)(C)n1c2ccccc2n(O)s1,1.5,3.7
CCn1c2cc(ccc2[nH]s1)N(C)C,1.86,3.01
COCCOCCOc1cc(cc2c1[nH]s[nH]2)F,2.15,3.21
CN(C)c1cccc2c1[nH]sn2N(C)C,1.84,3.41
CNn1c2cc(ccc2[nH]s1)OCCOC,1.67,3.42
COCCOc1c(ccc2c1[nH]s[nH]2)O,2.48,3.18
COCCOCCOCCOc1ccc(c2c1[nH]s[nH]2)F,2.28,3.11
CNc1cc2c(cc1OCCOCCOCCOC)[nH]s[nH]2,2.26,3.14
C=Cc1ccc(c2c1[nH]s[nH]2)N(C)C,2.08,3.3
CN(C)n1c2cccc(c2[nH]s1)OCCOC,2.23,3.07
Cc1cccc2c1[nH]sn2c1ccccc1,2.23,3.17
COCCOCCOc1ccc(c2c1[nH]s[nH]2)OC,1.88,3.03
CNc1ccc2c(c1OCCOCCOC)[nH]s[nH]2,2.12,3.21
CNn1c2ccccc2n(OCCOCCOCCOC)s1,2.36,3.5
COCCOc1cccc2c1[nH]sn2N,1.73,3.36
CCc1cccc2c1[nH]sn2OCCOC,1.51,3.89
c1ccc(cc1)c1cc(cc2c1[nH]s[nH]2)N(=O)=O,2.05,3.63
CN(C)[N]OC1=CC=C[C](C#N)C1=O,2.48,3.86
COCCOCCOCCOc1ccc(c2c1[nH]s[nH]2)Cl,2.24,3.11
COCCOc1cccc2c1[nH]s[nH]2,1.88,3.23
CCn1c2c(cccc2[nH]s1)/N=C(/C)\O,1.82,3.27
COc1cccc2c1[nH]sn2c1ccccc1,2.34,3.17
CCc1cccc2c1[nH]sn2c1ccccc1,2.45,3.17
C#Cc1ccc2c(c1C(C)(C)C)[nH]s[nH]2,2.11,3.44
CC(C)(C)c1cccc2c1[nH]sn2OCCOCCOC,1.58,3.89
CCc1cccc2c1[nH]sn2OCCOCCOCCOC,1.5,3.88
COCCOc1cc2c(cc1N(=O)=O)[nH]s[nH]2,1.98,3.67
CC(C)(C)c1cc(cc2c1[nH]s[nH]2)OCCOCCOCCOC,2.09,3.34
C=Cc1ccc2c(c1C(C)(C)C)[nH]s[nH]2,1.95,3.29
CN(C)n1c2cccc(c2[nH]s1)OC,1.89,3.42
CC(C)(C)c1c(ccc2c1[nH]s[nH]2)N(=O)=O,1.71,3.55
COCCOCCOCCOc1cccc2c1[nH]sn2N,1.63,3.19
COCCOc1ccc2c(c1)[nH]sn2N,2.18,3.41
COCCOCCOCCOc1cc2c(cc1C(F)(F)F)[nH]s[nH]2,2.34,3.51
CN(C)c1c(ccc2c1[nH]s[nH]2)OCCOC,1.99,3.19
c1ccc(cc1)n1c2cccc(c2[nH]s1)N(=O)=O,2.02,3.45
C#Cc1ccc(c2c1[nH]s[nH]2)OCCOCCOC,2.25,3.0
COCCOCCOCCOc1ccc2c(c1F)[nH]s[nH]2,2.3,3.54
CN(C)[N]Oc1ccc(cc1[O])O,2.3,3.43
CCc1ccc(c2c1[nH]s[nH]2)OCCOCCOC,1.68,3.13
COCCOc1ccc2c(c1)n(c1ccccc1)s[nH]2,2.47,3.11
CNc1cc(cc2c1[nH]s[nH]2)OCCOCCOC,2.3,3.37
COCCOCCOCCOn1c2ccc(cc2[nH]s1)Cl,1.8,3.96
Cc1ccc2c(c1)n(c1ccccc1)s[nH]2,2.33,3.13
C=Cc1ccc2c(c1OCCOCCOCCOC)[nH]s[nH]2,2.2,3.46
CCc1cc2c(cc1C(C)(C)C)[nH]s[nH]2,2.2,3.35
COCCOc1cc(cc2c1[nH]s[nH]2)N,2.19,3.09
COCCOCCOc1cc2c(c(c1)N(=O)=O)[nH]s[nH]2,2.0,3.52
C#Cc1ccc2c(c1)[nH]sn2c1ccccc1,2.43,3.25
COc1ccc2c(c1)[nH]sn2c1ccccc1,2.31,3.12
C=Cc1ccc2c(c1)n(c1ccccc1)s[nH]2,2.34,3.19
CC(C)(C)c1ccc2c(c1N)[nH]s[nH]2,2.19,3.46
CC(C)(C)c1ccc2c(c1)n(O)s[nH]2,1.83,3.87
CC(C)(C)c1ccc2c(c1)n(NC)s[nH]2,1.62,3.47
COCCOCCOCCOc1cc(cc2c1[nH]s[nH]2)O,1.96,3.14
COCCOc1ccc(c2c1[nH]s[nH]2)C(=O)O,2.28,3.09
C#Cc1cc2c(cc1OCCOCCOCCOC)[nH]s[nH]2,2.34,3.54
CC(C)(C)c1ccc2c(c1)[nH]sn2N,1.65,3.46
Cc1cc(c2c(c1)[nH]s[nH]2)C(C)(C)C,1.85,3.24
CC(C)(C)c1ccc2c(c1OCCOC)[nH]s[nH]2,1.81,3.18
COCCOCCOc1cc2c(cc1C(F)(F)F)[nH]s[nH]2,2.36,3.51
CCN1Oc2ccc(cc2O1)OC,2.3,3.89
CNn1c2cc(ccc2[nH]s1)OCCOCCOC,1.67,3.42
CC(C)(C)c1ccc2c(c1)[nH]sn2NC,1.66,3.45
CCc1cc2c(cc1c1ccccc1)[nH]s[nH]2,2.22,3.39
CCc1ccc2c(c1OCCOC)[nH]s[nH]2,2.15,3.45
CC(C)(C)c1cc2c(cc1N(=O)=O)[nH]s[nH]2,1.85,3.59
CN(C)c1cc2c(cc1OCCOCCOC)[nH]s[nH]2,2.25,3.17
CNn1c2ccc(cc2[nH]s1)OCCOC,1.7,3.43
CCc1ccc2c(c1)[nH]sn2N(C)C,1.54,3.41
COCCOCCOCCOc1c(ccc2c1[nH]s[nH]2)Cl,2.21,3.58
c1ccc(cc1)c1cc2c(cc1N(=O)=O)[nH]s[nH]2,1.85,3.6
C#Cc1ccc2c(c1OCCOCCOC)[nH]s[nH]2,2.2,3.61
Cc1cc(cc2c1[nH]s[nH]2)OCCOC,2.23,3.32
COc1ccc2c(c1)n(c1ccccc1)s[nH]2,2.39,3.08
CCc1ccc2c(c1OCCOCCOC)[nH]s[nH]2,2.16,3.48
CC(C)(C)c1cc2c(cc1N)[nH]s[nH]2,2.49,3.11
CC(C)(C)c1cc(c2c(c1)[nH]s[nH]2)N,2.23,3.42
C#Cc1ccc2c(c1)n(c1ccccc1)s[nH]2,2.39,3.26
Cc1cc(cc2c1[nH]s[nH]2)OCCOCCOCCOC,2.32,3.27
C/C(=N/c1ccc2c(c1)[nH]sn2/N=C(/C)\O)/O,2.19,3.2
CN(C)[N]OC1=C[C](C=CC1=O)C#N,2.46,3.9
COCCOCCOCCOc1cc(cc2c1[nH]s[nH]2)Cl,2.04,3.27
c1cc2c(cc1N)ON(C(Cl)(Cl)Cl)O2,2.29,3.89
C/C(=N/c1cccc2c1[nH]sn2c1ccccc1)/O,2.3,3.12
CN(C)c1ccc2c(c1N(C)C)[nH]s[nH]2,1.93,3.26
CN(C)n1c2c(cccc2OCCOC)[nH]s1,1.75,3.15
C/C(=N/c1ccc2c(c1N(C)C)[nH]s[nH]2)/O,2.2,3.21
CC(C)(C)c1cc(cc2c1[nH]s[nH]2)O,1.88,3.26
COCCOCCOc1cc(cc2c1[nH]s[nH]2)C#N,2.33,3.31
CNn1c2ccc(cc2[nH]s1)N(C)C,2.1,3.1
CCc1ccc(c2c1[nH]s[nH]2)N(C)C,1.64,3.36
CC(C)(C)c1ccc2c(c1)n(c1ccccc1)s[nH]2,2.29,3.16
C/C(=N/c1ccc2c(c1OC)[nH]s[nH]2)/O,2.15,3.38
COCCOCCOc1ccc2c(c1)n(c1ccccc1)s[nH]2,2.47,3.13
C/C(=N/n1c2ccccc2n(OCCOC)s1)/O,1.89,3.7
c1ccc(cc1)c1ccc(c2c1[nH]s[nH]2)N,1.86,3.48
CN(C)n1c2cc(ccc2[nH]s1)OCCOC,2.39,3.22
C=Cc1cccc(c1[O])O[N]N(C)C,2.35,3.29
C#Cc1cccc(c1[O])O[N]N(C)C,2.42,3.49
CN(C)[N]Oc1cccc(c1[O])OC,2.31,3.17
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)F,1.73,2.58
Cn1cc/c(=c/2\ccn(C)c(c2)OC)/cc1N(=O)=O,1.55,2.47
Cn1cc/c(=c/2\ccn(C)c(c2)N(=O)=O)/c(c1)F,1.67,2.61
CCC1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)N(=O)=O,1.55,2.42
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)OCCOC,1.62,2.46
Cn1ccc(=c2c(C#N)cn(C)cc2Cl)cc1,1.65,2.38
CNc1cc(=c2ccn(cc2)CC(Cl)(Cl)Cl)ccn1C,2.23,1.86
CN(C)[N]Oc1cccc(c1[O])Cl,2.42,3.53
C/C(=N/C1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)N(=O)=O)/O,1.73,2.39
CN(C)[N]Oc1c(cccc1[O])F,2.4,3.58
CN(C)c1c/c(=c/2\ccn(C)c(c2)N(=O)=O)/ccn1C,1.55,2.43
CC(C)(C)C1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)N(=O)=O,1.68,2.21
Cn1cc/c(=c/2\ccn(C)c(c2)OCCOCCOC)/cc1N(=O)=O,1.54,2.54
C#Cn1c2c(cccc2N(=O)=O)[nH]s1,2.12,3.78
CCn1c2cccc(c2[nH]s1)N,1.9,3.28
Cn1c2ccc(cc2[nH]s1)N(=O)=O,1.94,3.38
C/C(=N\Cn1ccc(=c2ccn(C)cc2)cc1N(=O)=O)/O,1.61,2.61
CC(=O)c1c(ccc2c1[nH]s[nH]2)N(=O)=O,2.16,3.71
C=Cn1c2cccc(c2[nH]s1)O,2.25,3.38
c1cc2c(c(c1)O)[nH]s[nH]2,2.19,3.42
C#Cc1cccc2c1[nH]sn2CC,2.12,3.07
C=Cn1c2cccc(c2[nH]s1)C(F)(F)F,2.4,3.55
Cc1ccc2c(c1)[nH]sn2C(=O)C,1.92,3.53
C=Cc1ccc2c(c1C(=O)C)[nH]s[nH]2,2.45,3.2
CNn1c2ccc(cc2[nH]s1)O,1.69,3.46
Cc1cccc2c1[nH]sn2OC,1.54,3.88
Cn1ccc(=c2cc(n(C)cc2OCCOC)N(=O)=O)cc1,1.62,2.51
CNc1ccc2c(c1)n(OC)s[nH]2,1.9,3.51
Cn1ccc(=c2cc(n(C)cc2OCCOCCOCCOC)N(=O)=O)cc1,1.54,2.36
c1cc(c2c(c1)n(N)s[nH]2)Cl,1.82,3.59
CCc1c(ccc2c1[nH]s[nH]2)N(=O)=O,2.48,3.58
CCc1cc(cc2c1[nH]s[nH]2)N(=O)=O,2.02,3.62
CCc1cccc2c1[nH]sn2N,1.59,3.46
C=Cc1ccc(c2c1[nH]s[nH]2)N(=O)=O,2.02,3.64
C#Cc1cc(CC)c2c(c1)[nH]s[nH]2,2.27,3.47
Cc1cc(cc2c1[nH]s[nH]2)N(=O)=O,2.02,3.62
CNc1cccc2c1[nH]sn2O,1.9,3.86
Cn1c2cccc(c2[nH]s1)F,2.19,3.18
c1cc2c(c(c1C(=O)O)C(F)(F)F)[nH]s[nH]2,1.77,3.47
COc1cccc2c1[nH]sn2O,1.74,3.87
c1cc2c(c(c1)N(=O)=O)[nH]s[nH]2,2.0,3.57
c1cc2c(c(c1C(=O)O)N(=O)=O)[nH]s[nH]2,2.2,3.62
COc1cccc2c1[nH]sn2N,2.2,3.41
Cc1cccc2c1[nH]sn2O,1.64,3.89
C#Cc1ccc(c2c1[nH]s[nH]2)N(=O)=O,2.13,3.63
COc1c(ccc2c1[nH]s[nH]2)C#N,2.36,3.59
C/C(=N/c1c/c(=c\2/ccn(C)c(c2)N(=O)=O)/ccn1C)/O,1.54,2.4
CNc1c(ccc2c1[nH]s[nH]2)C#N,2.29,3.49
C/C(=N/c1cc(=c2ccn(C)cc2)cc(n1C)N(=O)=O)/O,1.58,2.42
c1cc2c(c(c1C#N)N(=O)=O)[nH]s[nH]2,2.31,3.75
Cc1c(ccc2c1[nH]s[nH]2)C(F)(F)F,2.25,3.55
c1cc(c2c(c1C(F)(F)F)[nH]s[nH]2)N(=O)=O,2.22,3.77
c1cc2c(c(c1C(F)(F)F)N(=O)=O)[nH]s[nH]2,2.15,3.75
CNC1=CN(C)C(=C[C]1[C]1C=CN(C)C=C1)N(=O)=O,1.58,2.29
c1cc2c(c(c1N)O)[nH]s[nH]2,2.39,3.41
C=Cc1ccc2c(c1C(F)(F)F)[nH]s[nH]2,1.63,3.26
CCc1ccc2c(c1N)[nH]s[nH]2,2.24,3.42
C#Cc1cc2c(cc1Cl)[nH]s[nH]2,2.37,3.55
Cc1ccc2c(c1C(=O)O)[nH]s[nH]2,1.58,3.16
C#Cc1cc2c(cc1F)[nH]s[nH]2,2.42,3.53
C#Cc1ccc2c(c1)[nH]s[nH]2,2.3,3.46
c1c(c(cc2c1[nH]s[nH]2)F)C(F)(F)F,2.41,3.62
C#Cc1ccc2c(c1C)[nH]s[nH]2,2.24,3.45
C/C(=N/c1c/c(=c/2\ccn(C)c(c2)N(=O)=O)/ccn1C)/O,1.59,2.44
Cc1c(ccc2c1[nH]s[nH]2)OC,1.8,3.37
C=Cc1ccc2c(c1N(=O)=O)[nH]s[nH]2,2.0,3.51
c1cc2c(cc1F)[nH]sn2N,1.8,3.55
Cc1cc(cc2c1[nH]s[nH]2)Cl,2.26,3.47
CCc1ccc2c(c1OC)[nH]s[nH]2,2.16,3.42
c1cc2c(cc1N(=O)=O)[nH]s[nH]2,2.05,3.63
C/C(=N/c1cc(=c2ccn(cc2)CC(Cl)(Cl)Cl)ccn1C)/O,2.29,1.94
c1ccc(cc1)c1ccc2c(c1O)[nH]s[nH]2,2.47,3.7
CNn1c2cc(ccc2[nH]s1)F,1.73,3.55
C#Cc1ccc2c(c1C(F)(F)F)[nH]s[nH]2,1.7,3.36
C/C(=N/c1cc(=c2ccn(C)cc2)ccn1CCl)/O,2.05,2.25
Cc1ccc2c(c1)[nH]s[nH]2,1.92,3.36
c1c(c(cc2c1[nH]s[nH]2)N(=O)=O)C(Cl)(Cl)Cl,2.16,3.72
Cc1cc2c(cc1C#N)[nH]s[nH]2,2.18,3.54
CCc1cc2c(cc1NC)[nH]s[nH]2,2.21,3.14
C=Cc1cc(c2c(c1)[nH]s[nH]2)F,2.37,3.55
c1c(c(cc2c1[nH]s[nH]2)N(=O)=O)N,1.83,3.56
c1cc(c(C#N)c2c1[nH]s[nH]2)N(=O)=O,2.4,3.81
COc1ccc2c(c1N)[nH]s[nH]2,2.2,3.41
COc1ccc2c(c1)[nH]sn2N,2.04,3.41
Cn1c2ccc(cc2[nH]s1)OC,1.86,3.19
C#Cc1ccc2c(c1)[nH]sn2C,2.19,3.12
c1cc2c(cc1C(F)(F)F)[nH]s[nH]2,2.34,3.55
CNc1c(ccc2c1[nH]s[nH]2)OC,2.42,3.27
CCc1ccc2c(c1N(=O)=O)[nH]s[nH]2,1.89,3.52
c1c(cc2c(c1N)[nH]s[nH]2)O,2.29,3.42
CCc1cc(cc2c1[nH]s[nH]2)NC,2.2,3.15
c1c(cc2c(c1N)[nH]s[nH]2)F,2.37,3.43
c1ccc(cc1)c1ccc2c(c1)n(O)s[nH]2,1.92,3.88
C=Cc1cc(CC)c2c(c1)[nH]s[nH]2,2.22,3.4
C#Cc1cc(c2c(c1)[nH]s[nH]2)F,2.47,3.5
c1c(c(cc2c1[nH]s[nH]2)O)N,2.25,3.18
C=Cc1ccc2c(c1)n(CC)s[nH]2,1.96,3.22
CCc1cc(c2c(c1)[nH]s[nH]2)NC,2.25,3.4
CNc1cccc2c1[nH]sn2OC,1.87,3.85
Cc1cc(C)c2c(c1)[nH]s[nH]2,1.86,3.34
C=Cn1c2ccc(cc2[nH]s1)OC,2.23,3.27
c1ccc(cc1)n1c2ccc(cc2[nH]s1)F,2.34,3.27
CCc1ccc2c(c1)[nH]s[nH]2,2.2,3.37
c1cc(c2c(c1)n(N)s[nH]2)F,2.33,3.56
c1cc(c2c(c1N(=O)=O)[nH]s[nH]2)N(=O)=O,2.44,3.92
c1cc(c(c2c1[nH]s[nH]2)N)N(=O)=O,1.86,3.7
Cn1c2cc(ccc2[nH]s1)C(=O)O,1.66,3.2
CCn1c2cccc(c2[nH]s1)Cl,2.03,3.35
c1c(cc2c(c1F)[nH]s[nH]2)N(=O)=O,2.17,3.77
c1c(cc2c(c1F)[nH]s[nH]2)F,2.37,3.63
c1c(cc2c(c1F)[nH]s[nH]2)O,2.34,3.52
CCc1c(ccc2c1[nH]s[nH]2)C(=O)O,2.26,3.46
c1cc(c(c2c1[nH]s[nH]2)C(F)(F)F)N(=O)=O,2.02,3.62
C#Cc1ccc2c(c1OC)[nH]s[nH]2,2.27,3.51
c1cc2c(c(c1F)N(=O)=O)[nH]s[nH]2,2.07,3.61
c1cc2c(cc1Cl)n(N)s[nH]2,1.79,3.55
c1c(cc2c(c1Cl)[nH]s[nH]2)N(=O)=O,2.02,3.72
CN(C)c1cccc2c1[nH]sn2O,1.67,3.78
CCc1cc(cc2c1[nH]s[nH]2)OC,2.21,3.32
COc1c(ccc2c1[nH]s[nH]2)N(=O)=O,1.82,3.6
Cn1c2ccccc2n(O)s1,1.64,3.74
CCn1c2cccc(c2[nH]s1)F,2.06,3.37
CNn1c2cccc(c2[nH]s1)O,1.7,3.5
c1cc2c(c(c1C(Cl)(Cl)Cl)N(=O)=O)[nH]s[nH]2,2.12,3.77
c1c(cc(c2c1[nH]s[nH]2)N(=O)=O)C(Cl)(Cl)Cl,2.1,3.78
CCc1c(ccc2c1[nH]s[nH]2)O,2.14,3.35
c1cc2c(c(c1)N(=O)=O)[nH]sn2C(=O)O,2.07,3.91
c1cc(c(c2c1[nH]s[nH]2)C(=O)O)N(=O)=O,2.14,3.62
CCn1c2cccc(c2[nH]s1)OC,1.62,3.21
CCc1cc(cc2c1[nH]s[nH]2)C(F)(F)F,2.29,3.54
CCn1c2cccc(c2[nH]s1)N(=O)=O,1.94,3.3
CN(C)n1c2c(cccc2O)[nH]s1,1.5,3.23
C=Cn1c2cccc(c2[nH]s1)Cl,2.25,3.48
Cn1c2ccc(cc2[nH]s1)N,1.93,3.1
CN(C)n1c2cccc(c2[nH]s1)F,1.98,3.59
Cc1c(ccc2c1[nH]s[nH]2)N,2.12,3.25
c1cc2c(c(c1C#N)C(=O)O)[nH]s[nH]2,2.25,3.47
COc1ccc2c(c1F)[nH]s[nH]2,2.31,3.51
C#Cc1cc(cc2c1[nH]s[nH]2)N(=O)=O,2.12,3.68
COc1cc2c(cc1N(=O)=O)[nH]s[nH]2,1.87,3.59
CCc1cccc2c1[nH]sn2NC,1.57,3.48
c1ccc(cc1)n1c2cccc(c2[nH]s1)Cl,2.34,3.32
CC(=O)c1ccc2c(c1C#N)[nH]s[nH]2,1.5,3.62
CCc1ccc2c(c1O)[nH]s[nH]2,2.42,3.48
Cc1cccc2c1[nH]s[nH]2,2.17,3.38
C#Cc1cc2c(cc1C)[nH]s[nH]2,2.29,3.43
COc1ccc2c(c1)[nH]sn2O,1.73,3.85
c1cc(c2c(c1)n(C(=O)O)s[nH]2)Cl,2.48,3.86
c1c(c(cc2c1[nH]s[nH]2)Cl)C(F)(F)F,2.43,3.63
CNn1c2cc(ccc2[nH]s1)OC,1.68,3.4
CNc1ccc2c(c1)n(NC)s[nH]2,1.64,3.21
CNn1c2c(cccc2OC)[nH]s1,1.67,3.66
C/C(=N/c1c(ccc2c1[nH]s[nH]2)Cl)/O,1.91,3.49
CCc1cc(cc2c1[nH]s[nH]2)F,2.22,3.47
c1cc2c(cc1N)[nH]sn2O,1.67,3.74
C#Cc1ccc2c(c1)n(O)s[nH]2,2.0,3.96
c1cc2c(c(c1)N(=O)=O)n(N)s[nH]2,2.01,3.83
Cc1c(ccc2c1[nH]s[nH]2)NC,2.14,3.04
CNc1c(ccc2c1[nH]s[nH]2)N,2.05,3.36
C/C(=N/c1cc2c(cc1N(=O)=O)[nH]s[nH]2)/O,2.07,3.6
C#Cn1c2ccccc2n(/N=C(/C)\O)s1,2.4,3.4
CCc1cccc2c1[nH]sn2O,1.76,3.9
CNn1c2cc(ccc2[nH]s1)O,1.66,3.44
CCn1c2ccc(cc2[nH]s1)Cl,2.03,3.31
Cc1cc2c(cc1C(F)(F)F)[nH]s[nH]2,2.34,3.52
Cc1cccc2c1[nH]sn2N,1.62,3.46
COc1cccc2c1[nH]s[nH]2,1.88,3.27
C#Cc1ccc2c(c1)[nH]sn2N(C)C,1.79,3.35
c1c(cc(c2c1[nH]s[nH]2)N(=O)=O)N(=O)=O,2.18,3.9
c1cc2c(cc1Cl)[nH]sn2N,1.81,3.56
CNc1c(ccc2c1[nH]s[nH]2)Cl,2.18,3.5
c1c(cc(c2c1[nH]s[nH]2)O)F,2.27,3.49
CNc1cc(cc2c1[nH]s[nH]2)C#N,2.46,3.62
C/C(=N/c1cc2c(c(c1)O)[nH]s[nH]2)/O,1.86,3.34
c1ccc(cc1)n1c2c(cccc2[nH]s1)F,2.31,3.4
C/C(=N/n1c2cccc(c2[nH]s1)N)/O,2.02,3.33
C/C(=N/c1cc2c(cc1C(F)(F)F)[nH]s[nH]2)/O,2.29,3.51
C#Cc1cc(c2c(c1)[nH]s[nH]2)/N=C(/C)\O,1.91,3.38
C/C(=N/n1c2ccccc2n(OC)s1)/O,1.88,3.7
CNn1c2ccc(cc2[nH]s1)N(=O)=O,2.07,3.69
CN(C)c1cccc2c1n(C(F)(F)F)s[nH]2,2.42,3.85
CNn1c2ccccc2n(C)s1,1.85,3.35
Cc1cc(cc2c1[nH]s[nH]2)C#N,2.36,3.44
CNc1ccc2c(c1)[nH]sn2NC,1.66,3.25
CNc1cc2c(c(c1)N(=O)=O)[nH]s[nH]2,1.95,3.26
c1c(cc(c2c1[nH]s[nH]2)N(=O)=O)N,1.97,3.35
CN(C)c1cccc2c1n(N)s[nH]2,1.71,3.67
C#Cc1ccc2c(c1)n(N(C)C)s[nH]2,1.99,3.5
CNc1cccc2c1[nH]sn2NC,1.98,3.51
CNc1cc2c(cc1N(=O)=O)[nH]s[nH]2,1.79,3.53
C/C(=N/c1ccc2c(c1F)[nH]s[nH]2)/O,2.27,3.49
c1cc(c2c(c1N(=O)=O)[nH]s[nH]2)O,1.86,3.54
CNn1c2cc(ccc2[nH]s1)N,1.64,3.29
CCc1ccc2c(c1)n(O)s[nH]2,1.85,3.85
CNc1cccc2c1n(NC)s[nH]2,1.64,3.5
CN(C)c1ccc(c2c1[nH]s[nH]2)N,1.73,3.25
COc1cc(cc2c1[nH]s[nH]2)C#N,2.36,3.55
CNn1c2cccc(c2[nH]s1)N(=O)=O,2.01,3.64
c1c(cc2c(c1C(Cl)(Cl)Cl)[nH]s[nH]2)N(=O)=O,2.17,3.76
c1cc2c(cc1C(F)(F)F)n(N)s[nH]2,1.9,3.62
CN(C)c1c(ccc2c1[nH]s[nH]2)N(=O)=O,1.78,3.58
CN(C)n1c2ccccc2n(N)s1,1.79,3.49
CCc1cc(cc2c1[nH]s[nH]2)Cl,2.23,3.48
c1c(C#N)c(cc2c1[nH]s[nH]2)N(=O)=O,2.29,3.75
c1c2c(cc(c1N(=O)=O)O)[nH]s[nH]2,1.88,3.64
C/C(=N/c1cccc2c1[nH]sn2C)/O,2.05,2.98
C=Cc1ccc2c(c1)n(/N=C(/C)\O)s[nH]2,2.22,3.28
c1c(C#N)c2c(cc1N(=O)=O)[nH]s[nH]2,2.25,3.83
Cc1cccc2c1n(NC)s[nH]2,1.63,3.58
CN(C)c1cc2c(cc1C#N)[nH]s[nH]2,2.41,3.44
c1cc(c2c(c1C#N)[nH]s[nH]2)O,2.01,3.63
C/C(=N/n1c2c(cccc2N(=O)=O)[nH]s1)/O,2.41,3.63
c1cc(c2c(c1)[nH]sn2N)F,1.99,3.71
CNc1ccc2c(c1)[nH]s[nH]2,2.27,3.16
c1cc2c(cc1C(F)(F)F)[nH]sn2N,2.1,3.61
C#Cc1ccc2c(c1)n(/N=C(/C)\O)s[nH]2,2.29,3.33
C=Cc1ccc2c(c1)n(NC)s[nH]2,2.09,3.48
c1ccc(cc1)c1ccc(c2c1[nH]s[nH]2)O,2.12,3.42
C/C(=N/c1ccc(c2c1[nH]s[nH]2)Cl)/O,2.04,3.43
CNn1c2ccccc2n(NC)s1,2.12,3.38
