SMILES,Affinity,Ionization
CC(C)(C)C1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,0.54,3.16
C1=C(C(F)(F)F)S/C(=C\2/SC=C(N)S2)/S1,0.89,3.22
COCCOCCOCCOC1=CS/C(=C\2/SC=C(O)S2)/S1,0.81,3.23
CCC1=CSC(=[S]1)[C]1SC=C(C(=O)O)S1,1.12,3.34
CC(C)(C)C1=C(OCCOC)S/C(=C\2/SC=CS2)/S1,0.5,3.12
CC(=O)C1=CSC(=[S]1)C1=[S]C=CS1,1.23,3.36
c1ccc(cc1)C1=CS/C(=C/2\SC=C(C(=O)O)S2)/S1,1.09,3.38
n1(c(=O)c(c(n1C)C)/N=C/c1ccc(cc1)O)c1ccccc1,0.64,3.76
C=CC1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.02,3.5
C#CC1=CS/C(=C\2/SC=C(CC)S2)/S1,0.7,3.26
C=CC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,1.25,3.42
C1=C(C(F)(F)F)S/C(=C\2/SC=C(C(F)(F)F)S2)/S1,1.03,3.66
C(#N)C1=CS/C(=C/2\SC=C(F)S2)/S1,1.06,3.59
CNC1=CS/C(=C\2/SC=C(OCCOCCOC)S2)/S1,0.74,3.06
CN(C)C1=C(F)S[C](C2=[S]C=CS2)S1,0.97,3.23
COC1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,1.04,3.34
C#CC1=CS/C(=C/2\SC=C(OC)S2)/S1,0.69,3.29
COCCOC1=CS/C(=C/2\SC=C(C(F)(F)F)S2)/S1,0.9,3.42
C=CC1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,0.53,3.25
CC1=CSC(=[S]1)[C]1SC=C(C#N)S1,1.05,3.42
COC1=C(Cl)S[C](C2=[S]C=CS2)S1,0.54,3.32
COC1=CS[C](C2=[S]C(=CS2)c2ccccc2)S1,0.56,3.21
CC1=CS/C(=C/2\SC=C(OCCOC)S2)/S1,0.72,3.18
C/C(=N/C1=CSC(=[S]1)[C]1SC=C(C(=O)O)S1)/O,1.12,3.27
C=CC1=C(N(C)C)S[C](C2=[S]C=CS2)S1,0.57,3.15
C=CC1=CS/C(=C\2/SC=C(NC)S2)/S1,0.52,3.06
C(#N)C1=CS[C](C2=[S]C(=CS2)C(=O)O)S1,1.15,3.66
C1=C(Cl)S/C(=C\2/SC=C(Cl)S2)/S1,1.03,3.45
CNC1=CS/C(=C\2/SC=CS2)/S1,0.61,3.02
CC(C)(C)C1=CS/C(=C/2\SC=C(OCCOCCOC)S2)/S1,0.7,3.19
CN(C)C1=C(O)S[C](C2=[S]C=CS2)S1,0.85,3.07
C=CC1=C(C=C)S[C](C2=[S]C=CS2)S1,1.03,3.28
COCCOC1=C(F)S[C](C2=[S]C=CS2)S1,1.06,3.33
c1ccc(cc1)C1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,1.45,3.36
C1=C(C(=O)O)[S]=C([C]2SC=C(F)S2)S1,1.16,3.52
CC(=O)C1=CSC(=[S]1)[C]1SC=C(C(F)(F)F)S1,1.27,3.6
C/C(=N/C1=C(F)S[C](C2=[S]C=CS2)S1)/O,0.83,3.23
C1=C[S]=C([C]2SC(=C(N)S2)C(F)(F)F)S1,0.65,3.36
CC(C)(C)C1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,0.71,3.16
c1ccc(cc1)C1=CS/C(=C/2\SC=C(C#N)S2)/S1,0.93,3.46
CN(C)C1=CS[C](C2=[S]C(=CS2)OCCOCCOCCOC)S1,0.71,3.1
C#CC1=CS/C(=C/2\SC=C(C=C)S2)/S1,0.62,3.34
C#CC1=C(O)S[C](C2=[S]C=CS2)S1,0.99,3.31
CNC1=CS/C(=C\2/SC=C(OCCOCCOCCOC)S2)/S1,0.71,3.09
CNC1=C(C#N)S[C](C2=[S]C=CS2)S1,1.01,3.31
c1ccc(cc1)C1=C(C#N)S[C](C2=[S]C=CS2)S1,1.41,3.46
c1ccc(cc1)C1=CS/C(=C/2\SC=C(C(F)(F)F)S2)/S1,0.6,3.42
CNC1=C(Cl)S[C](C2=[S]C=CS2)S1,1.46,3.15
C(#N)C1=CS[C](C2=[S]C(=CS2)N)S1,1.01,3.33
C=CC1=C(OC)S[C](C2=[S]C=CS2)S1,0.53,3.23
C#CC1=C(N(C)C)S[C](C2=[S]C=CS2)S1,0.88,3.14
CNC1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.95,3.12
COCCOCCOC1=CS/C(=C\2/SC=C(O)S2)/S1,0.79,3.25
COC1=CS/C(=C/2\SC=C(F)S2)/S1,1.09,3.32
CCC1=CSC(=[S]1)[C]1SC=C(C(F)(F)F)S1,0.5,3.38
C=CC1=CS[C](C2=[S]C(=CS2)C(=O)C)S1,1.24,3.4
CC(C)(C)C1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,1.12,3.28
COCCOC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,0.86,3.39
C1=C[S]=C([C]2SC(=C(F)S2)C(F)(F)F)S1,1.2,3.54
C#CC1=C(C(C)(C)C)S/C(=C\2/SC=CS2)/S1,0.66,3.22
COCCOCCOC1=CS/C(=C\2/SC=C(C(=O)O)S2)/S1,1.12,3.41
CC1=C(F)S[C](C2=[S]C=CS2)S1,0.96,3.29
COCCOCCOC1=C(c2ccccc2)S[C](C2=[S]C=CS2)S1,0.53,3.23
CC(=O)C1=CSC(=[S]1)C1=[S]C(=CS1)/N=C(/C)\O,1.21,3.25
C#CC1=CS/C(=C\2/SC=C(N)S2)/S1,0.71,3.2
CC(=O)C1=CSC(=[S]1)[C]1SC=C(O)S1,1.24,3.34
COCCOC1=CS/C(=C\2/SC=C(OC)S2)/S1,0.77,3.2
C/C(=N/C1=C(O)S[C](C2=[S]C=CS2)S1)/O,0.76,3.13
C1=C(Cl)S/C(=C\2/SC=C(F)S2)/S1,1.15,3.46
C#CC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,1.29,3.48
C#CC1=C(F)S[C](C2=[S]C=CS2)S1,1.23,3.43
CC(=O)C1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,1.21,3.36
CCC1=C(C(=O)C)S[C](C2=[S]C=CS2)S1,1.09,3.31
CC1=C(Cl)S[C](C2=[S]C=CS2)S1,1.49,3.29
C=CC1=CS/C(=C/2\SC=C(N)S2)/S1,0.51,3.15
C1=C(C(=O)O)S/C(=C\2/SC=C(O)S2)/S1,1.14,3.36
CC1=CSC(=[S]1)[C]1SC=C(C(=O)O)S1,1.13,3.34
C1=C[S]=C([C]2SC(=C(O)S2)C(=O)O)S1,1.09,3.4
C(#N)C1=CS/C(=C\2/SC=C(O)S2)/S1,1.06,3.44
C=CC1=CS/C(=C\2/SC=C(O)S2)/S1,0.51,3.23
C#CC1=CS/C(=C\2/SC=C(/N=C(/C)\O)S2)/S1,0.67,3.2
CC(C)(C)C1=CS/C(=C/2\SC=C(F)S2)/S1,1.05,3.28
C1=C(C(=O)O)S/C(=C\2/SC=C(Cl)S2)/S1,1.15,3.51
C(#N)C1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.04,3.74
CN(C)C1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,0.71,3.26
COCCOC1=CS/C(=C\2/SC=C(F)S2)/S1,1.08,3.34
COCCOC1=C(C#N)S[C](C2=[S]C=CS2)S1,1.28,3.45
C#CC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,1.02,3.28
c1ccc(cc1)C1=CS[C](C2=[S]C=CS2)S1,0.56,3.21
COCCOC1=CS/C(=C\2/SC=C(O)S2)/S1,0.81,3.21
c1ccc(cc1)C1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,1.11,3.38
C=CC1=C(/N=C(/C)\O)S[C](C2=[S]C=CS2)S1,0.77,3.14
c1ccc(cc1)C1=C(F)S[C](C2=[S]C=CS2)S1,0.89,3.34
C#CC1=C(/N=C(/C)\O)S[C](C2=[S]C=CS2)S1,0.89,3.2
CCC1=CSC(=[S]1)[C]1SC=C(c2ccccc2)S1,0.55,3.17
CN(C)c1c(ccs1)Cl,1.16,3.73
C1=C(Cl)S/C(=C/2\SC=C(N)S2)/S1,0.54,3.22
C1=C(C(=O)O)S/C(=C\2/SC=C(N)S2)/S1,1.13,3.26
CC(=O)C1=C(F)S[C](C2=[S]C=CS2)S1,1.37,3.48
COCCOCCOC1=CS/C(=C\2/SC=C(F)S2)/S1,1.06,3.37
C=CC1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.56,3.36
CC1=C(C#N)S[C](C2=[S]C=CS2)S1,0.89,3.43
C#CC1=CS[C](C2=[S]C(=CS2)C(=O)O)S1,1.14,3.48
CN(C)C1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.04,3.22
c1ccc(cc1)C1=C(O)S[C](C2=[S]C=CS2)S1,0.67,3.24
CNC1=CS/C(=C/2\SC=C(c3ccccc3)S2)/S1,0.55,3.04
CC(=O)C1=C(O)S[C](C2=[S]C=CS2)S1,1.04,3.39
COC1=CS/C(=C/2\SC=C(Cl)S2)/S1,0.5,3.31
CNC1=CS/C(=C/2\SC=C(C(=O)O)S2)/S1,1.12,3.15
CNC1=CS/C(=C/2\SC=C(C#N)S2)/S1,1.04,3.21
CCC1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.94,3.28
C#CC1=CS/C(=C/2\SC=C(F)S2)/S1,1.13,3.43
C#CC1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,0.55,3.31
CCC1=C(C#N)S[C](C2=[S]C=CS2)S1,0.91,3.42
C=CC1=C(CC)S[C](C2=[S]C=CS2)S1,0.52,3.19
C=CC1=C(C(C)(C)C)S/C(=C/2\SC=CS2)/S1,0.56,3.16
C#CC1=CS/C(=C/2\SC=C(N(C)C)S2)/S1,0.7,3.11
CCC1=CS/C(=C\2/SC=C(OC)S2)/S1,0.73,3.16
CCC1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,1.0,3.33
C=CC1=C(C#N)S[C](C2=[S]C=CS2)S1,1.48,3.48
CC(=O)C1=CSC(=[S]1)C1=[S]C(=CS1)C(=O)O,1.17,3.55
CN(C)c1cc(Cl)sc1,1.23,3.67
C#CC1=C(C#C)S[C](C2=[S]C=CS2)S1,1.21,3.38
C#CC1=CS[C](C2=[S]C(=CS2)C(=O)C)S1,1.25,3.46
CC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,0.63,3.36
CNC1=C(O)S[C](C2=[S]C=CS2)S1,0.79,3.05
CNC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,0.66,2.94
C1=C(C(F)(F)F)S/C(=C\2/SC=C(Cl)S2)/S1,1.07,3.55
C1=C[S]=C([C]2SC(=C(N)S2)Cl)S1,0.57,3.25
c1cc(c2c(c1)n(N)s[nH]2)C(=O)O,0.9,3.44
CC(=O)C1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,1.23,3.36
CN(C)n1c2ccc(cc2[nH]s1)C#N,0.73,3.61
CC(C)(C)C1=C(O)S[C](C2=[S]C=CS2)S1,0.54,3.14
CC(=O)c1c(ccc2c1[nH]s[nH]2)N(C)C,0.81,3.29
C#CC1=C(OC)S[C](C2=[S]C=CS2)S1,1.03,3.27
CC(=O)C1=C(C)S[C](C2=[S]C=CS2)S1,1.1,3.31
CCc1cc(C(=O)C)c2c(c1)[nH]s[nH]2,0.95,3.25
COCCOC1=C(c2ccccc2)S[C](C2=[S]C=CS2)S1,0.54,3.24
CNc1cscc1C(=O)O,0.71,3.91
CC(=O)c1cccc2c1[nH]sn2N,1.0,3.39
c1cc2c(c(C#N)c1C#N)[nH]s[nH]2,1.41,3.7
CNc1cc(C(=O)O)sc1,0.94,3.97
c1ccc(cc1)C1=C(c2ccccc2)S/C(=C/2\SC=CS2)/S1,0.91,3.18
CC(=O)c1cc2c(cc1Cl)[nH]s[nH]2,1.11,3.58
CCc1ccc(C(=O)C)c2c1[nH]s[nH]2,0.89,3.28
C#Cc1ccc(C(=O)C)c2c1[nH]s[nH]2,1.22,3.28
Cn1ccc(=c2ccn(CC#N)c(c2)C(=O)O)cc1,0.9,2.44
CN(C)n1c2cccc(c2[nH]s1)C(=O)O,0.88,3.41
CCn1c2cc(ccc2[nH]s1)C(=O)C,0.96,3.32
c1cc(C#N)c2c(c1)[nH]sn2N,0.84,3.71
CCn1c2ccccc2n(C)s1,1.46,2.88
CN(C)c1c(ccs1)C(=O)O,0.57,3.93
Cn1ccc(=c2cc(C#N)n(C)c(c2)C#N)cc1,0.76,2.54
CC(=O)c1cc(N(C)C)sc1,0.71,3.71
Cn1ccc(=c2ccn(cc2)CO)cc1Cl,1.25,2.12
Cn1ccc(=c2ccn(cc2)CC#N)cc1Cl,1.26,2.18
C=Cn1c2c(cccc2[nH]s1)C#N,0.88,3.61
CC(=O)c1ccsc1N(C)C,0.61,3.86
CCn1c2c(cccc2[nH]s1)C(=O)O,0.9,3.41
COCCOn1c2cc(ccc2[nH]s1)C(=O)O,0.82,3.97
CC(=O)c1cc(cs1)NC,1.06,3.95
Cn1ccc(=c2ccn(C)c(c2)C#N)cc1,0.57,2.17
Cn1ccc(=c2ccn(C)c(c2)Cl)cc1,1.23,1.98
CCn1c2c(cccc2[nH]s1)C#N,0.8,3.5
CC(=O)c1cscc1N(C)C,0.77,3.69
CC(=O)c1cc(=c2ccn(C)cc2)ccn1CF,0.96,2.49
CN(C)C1=C(OCCOCCOCCOC)S[C](C2=[S]C=CS2)S1,0.63,3.11
COCCOC1=C(OC)S[C](C2=[S]C=CS2)S1,0.77,3.21
C1=C[S]=C([C]2SC(=C(F)S2)F)S1,0.82,3.46
COCCOC1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,0.77,3.2
COCCOCCOC1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,1.02,3.4
COCCOCCOCCOC1=C(C#N)S[C](C2=[S]C=CS2)S1,1.14,3.52
COCCOCCOC1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.97,3.36
CNC1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,0.65,2.95
Cn1ccc(=c2ccn(C)c(c2)C(=O)O)cc1,0.78,2.14
C=CC1=CS/C(=C\2/SC=C(OCCOCCOC)S2)/S1,0.52,3.29
C1=C[S]=C(C2=[S]C(=CS2)C(=O)O)S1,1.13,3.38
CCC1=CSC(=[S]1)[C]1SC=C(OCCOCCOCCOC)S1,0.73,3.2
COCCOCCOCCOC1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.96,3.39
COCCOCCOCCOC1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,1.06,3.42
COCCOCCOC1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,0.75,3.24
COCCOCCOC1=C(C#N)S[C](C2=[S]C=CS2)S1,1.12,3.44
CCC1=CS/C(=C\2/SC=C(OCCOCCOC)S2)/S1,0.7,3.2
CN(C)C1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,0.63,3.09
CNC1=C(OCCOCCOCCOC)S/C(=C\2/SC=CS2)/S1,0.63,2.95
CN(C)C1=CS[C](C2=[S]C(=CS2)OCCOCCOC)S1,0.72,3.07
CN(C)C1=C(OCCOC)S[C](C2=[S]C=CS2)S1,0.63,3.09
C=CC1=CS/C(=C\2/SC=C(OCCOCCOCCOC)S2)/S1,0.53,3.31
CNCCNC.c1ccc(cc1)C(=C)C(=N)O,0.8,3.95
CC[C@H](CNC)NC.C(#N)C=C,0.83,3.93
C=C[C@H](CNC)NC.C(#N)C=C,0.77,3.74
CNCCNC.COC(=C)C(=N)O,0.69,3.69
CC(=C)C(=N)O.CNCCNC,0.6,3.84
C=C/C=C\C(=N)O.CNCCNC,1.03,3.9
CC[C@H](CNC)NC.C=CC(=N)O,0.77,3.82
CC[C@H](CNC)NC.C=CC(=N)O,0.77,3.72
C#C/C=C\C#N.CNCCNC,1.34,3.99
C[C@H](CN(C)C=C)NC.[N]([O])O,1.41,3.87
CNCCNC.c1ccc(cc1)/C=C\C(=N)O,1.07,3.6
CNCCNC.c1ccc(cc1)C(=C)C#N,1.14,3.92
CCC(=C)C#N.CNCCNC,0.65,3.92
C#C/C=C\C(=N)O.CNCCNC,1.1,3.94
C#CC(=C)OC.CNCCNC,0.53,3.95
C#CC=C.C[C@H](CNC)NC,0.53,3.77
C#C[C@H](CNC)NC.C=CC(=N)O,0.69,3.98
C#CC=C.C[C@H](CNC)NC,0.61,3.77
C=C/C=C\C#N.CNCCNC,1.35,3.94
CCC(=C)C(=N)O.CNCCNC,0.6,3.98
CC[C@H](CNC)NC.C=CC(=N)O,0.66,3.82
CC[C@H](CNC)NC.C=CC(=N)O,0.66,3.72
C#C[C@H](CNC)NC.C=CC(=N)O,0.67,3.98
C#CC(=C)C#N.CNCCNC,1.3,3.93
CNCCNC.c1ccc(cc1)/C=C\C#N,1.25,3.94
C#CC(=C)C(=N)O.CNCCNC,1.12,3.9
CNCCNC.C(=C\C(=N)O)\C(=N)O,1.26,3.95
CN[C@H]1C=CC=C1c1ccccc1,0.65,3.99
C[C@H](CNC)NC.C(#N)C=C,0.78,3.95
C[C@H](CNC)NC.C(#N)C=C,0.78,3.64
C#CC=C.CC[C@@H](CNC)NC,0.53,3.79
CC(=C)C#N.CNCCNC,0.65,3.91
CNCCNC.COC(=C)C#N,0.72,3.94
CNCCNC.C(#N)C(=C)C(=N)O,1.47,3.96
C[C@H](CNC)NC.C=CC(=N)O,0.66,3.93
C#C[C@H](CN(C)C=C)NC.[N]([O])O,1.49,3.9
CN[C@@H](CNC)C(=N)O.C=CC(=N)O,0.8,3.98
C[C@H](CNC)NC.C(#N)C=C,0.85,3.95
C[C@H](CNC)NC.C(#N)C=C,0.85,3.64
CNC[C@H](NC)OC.C=CC(=N)O,0.68,3.78
C[C@H](CNC)NC.C=CC(=N)O,0.57,3.93
CC(=O)c1c2CCCCc2c(c(c1O)O)N(C)C,1.01,3.87
CC(=O)c1c2CCCCc2c(c(c1O)O)OCCOCCOC,0.77,3.98
CN(C)c1ccc2c(c1C(F)(F)F)ONO2,0.53,3.93
CC(=O)c1c2CCCCc2c(c(c1O)O)OCCOC,0.76,3.98
CNc1cnc(cn1)OCCOCCOCCOC,0.5,3.96
CNc1ccc2c(c1)ON(C(=O)O)O2,0.68,3.77
CN(C)c1cc(C#N)c2c(c1)ONO2,0.79,3.89
c1c(cc2c(c1C(=O)O)ONO2)N,0.97,3.95
c1c(c(cc2c1ONO2)N)Cl,1.3,3.91
CNc1cc2c(cc1Cl)ONO2,1.39,3.77
CNc1cc(C#N)c2c(c1)ONO2,0.78,3.93
CNc1cc2c(cc1C(=O)O)ONO2,0.72,3.97
CNc1cc(c2c(c1)ONO2)C(=O)O,0.92,3.79
CN(C)c1ccc(c2c1ONO2)Cl,1.16,3.95
c1c(cc2c(c1Cl)ONO2)N,1.21,3.94
CN(C)c1cc(c2c(c1)ONO2)Cl,1.19,3.76
C=Cc1cc(cc2c1ONO2)N,0.52,3.78
C#Cc1cc(cc2c1ONO2)N,0.56,3.89
CNc1cc(c2c(c1)ONO2)Cl,1.19,3.84
CN(C)c1cc(c2c(c1)ONO2)C(=O)O,0.93,3.76
C#Cc1cc(cc2c1ONO2)N(C)C,0.53,3.7
C#Cc1cc(cc2c1ONO2)NC,0.53,3.74
CN(C)c1cc2c(cc1C(=O)O)ONO2,0.76,3.92
c1ccc(cc1)c1cc(cc2c1[nH]s[nH]2)C(=O)O,0.91,3.52
CC(=O)c1c2CCCCc2c(c(c1O)O)N,0.57,3.67
CC(C)(C)c1cccc2c1n(N(C)C)s[nH]2,1.12,3.48
C/C(=N/c1cccc2c1n(OCCOCCOC)s[nH]2)/O,1.07,3.93
CC(=O)c1cc(cc2c1[nH]s[nH]2)/N=C(/C)\O,0.97,3.2
CC(=O)c1ccc2c(c1N(C)C)ONO2,0.85,3.99
C=Cc1ccc(c2c1[nH]s[nH]2)/N=C(/C)\O,0.58,3.27
CC(=O)c1cc(cc2c1ONO2)N(C)C,1.03,3.72
CC(=O)c1c(ccc2c1ONO2)N(C)C,0.94,3.73
CC(=O)c1cc2c(cc1N(C)C)ONO2,0.8,3.84
c1cc2c(cc1Cl)ON(N)O2,1.31,3.39
CN(C)c1ccc2c(c1)ON(C(=O)O)O2,0.65,3.72
c1cc2c(c(c1N)C(=O)O)ONO2,0.87,3.88
C#Cc1ccc2c(c1)ON(N)O2,0.56,3.32
CN(C)c1ccc2c(c1C(=O)O)ONO2,0.89,3.76
CN(C)c1ccc2c(c1C#N)ONO2,0.83,3.93
c1ccc(cc1)c1cccc2c1ON(N)O2,0.52,3.32
c1cc2c(cc1N)ON(C(=O)O)O2,0.69,3.92
CC(=O)c1cc2c(cc1OCCOC)[nH]s[nH]2,0.97,3.54
CNc1ccc2c(c1C#N)ONO2,0.73,3.98
CNc1ccc2c(c1C(=O)O)ONO2,0.85,3.81
CC(=O)c1ccc(c2c1[nH]s[nH]2)C(C)(C)C,0.9,3.33
CC(=O)c1cc2c(cc1OCCOCCOC)[nH]s[nH]2,0.96,3.55
COCCOCCOCCOc1ccc2c(c1)n(OCCOC)s[nH]2,1.3,3.36
CC(=O)c1ccc2c(c1)n(OCCOCCOC)s[nH]2,0.98,3.83
COCCOCCOCCOn1c2ccc(cc2[nH]s1)O,1.49,3.87
CC(C)(C)n1c2c(cccc2[nH]s1)C(=O)O,0.88,3.56
C=Cc1c(ccc2c1[nH]s[nH]2)c1ccccc1,0.55,3.46
COCCOc1cc(c2c(c1)[nH]s[nH]2)Cl,1.48,3.49
COCCOCCOc1cccc2c1n(OCCOC)s[nH]2,1.43,3.78
c1ccc(cc1)c1ccc(c2ccccc2)c2c1[nH]s[nH]2,0.56,3.4
CC(=O)c1c(ccc2c1[nH]s[nH]2)OCCOC,0.86,3.21
COCCOCCOc1cc(c2c(c1)[nH]s[nH]2)Cl,1.22,3.5
CC(=O)c1cc(C(=O)C)c2c(c1)[nH]s[nH]2,1.09,3.49
CC(=O)c1ccc2c(c1N(C)C)[nH]s[nH]2,0.77,3.44
C#Cc1cc2c(cc1c1ccccc1)[nH]s[nH]2,0.56,3.48
CC(=O)c1cc2c(c(c1)OCCOC)[nH]s[nH]2,1.05,3.31
CCc1cc2c(cc1C(=O)C)[nH]s[nH]2,0.9,3.49
CC(=O)c1cc2c(cc1c1ccccc1)[nH]s[nH]2,1.01,3.52
COCCOCCOCCOc1cc2c(cc1Cl)[nH]s[nH]2,1.3,3.56
CC(=O)c1cc2c(c(c1)N(C)C)[nH]s[nH]2,0.95,3.49
CC(=O)c1cc(c2ccccc2)c2c(c1)[nH]s[nH]2,1.01,3.51
CC(=O)c1cccc2c1n(C(C)(C)C)s[nH]2,0.96,3.52
CCn1c2ccccc2n(C(C)(C)C)s1,1.46,2.74
c1ccc(cc1)c1ccc2c(c1C(=O)O)[nH]s[nH]2,0.85,3.38
CC(=O)c1cc2c(cc1C(C)(C)C)[nH]s[nH]2,0.85,3.45
COCCOc1cc2c(cc1C(=O)O)[nH]s[nH]2,0.88,3.37
CC(=O)c1ccc2c(c1OCCOCCOCCOC)[nH]s[nH]2,0.86,3.55
CN(C)c1ccc(c2c1[nH]s[nH]2)C(=O)O,0.64,3.31
CC(C)(C)c1cc(c2c(c1)[nH]s[nH]2)C(=O)O,0.8,3.31
COCCOCCOCCOc1ccc2c(c1C#N)[nH]s[nH]2,0.75,3.55
COCCOc1ccc(C#N)c2c1[nH]s[nH]2,0.66,3.45
CN(C)n1c2c(cccc2[nH]s1)C(=O)O,0.92,3.64
COCCOCCOc1c(ccc2c1[nH]s[nH]2)C(=O)O,0.83,3.22
COCCOCCOCCOn1c2c(cccc2O)[nH]s1,1.38,3.96
CN(C)n1c2cc(ccc2[nH]s1)C(=O)O,0.82,3.57
COCCOCCOCCOc1cc2c(cc1C(=O)O)[nH]s[nH]2,0.88,3.37
C#Cc1cc(cc2c1[nH]s[nH]2)c1ccccc1,0.54,3.47
CC(=O)c1cc2c(c(c1)OCCOCCOC)[nH]s[nH]2,0.95,3.25
C#Cc1cc(cc2c1[nH]s[nH]2)OCCOC,0.57,3.39
C#Cc1ccc2c(c1c1ccccc1)[nH]s[nH]2,0.5,3.44
CC(C)(C)c1ccc2c(c1C(=O)O)[nH]s[nH]2,0.71,3.44
COCCOCCOc1cc(c2c(c1)[nH]s[nH]2)C(=O)O,0.93,3.23
COCCOCCOc1cc2c(cc1C#N)[nH]s[nH]2,0.67,3.53
CN(C)n1c2cc(ccc2[nH]s1)OC,1.2,3.17
COCCOCCOc1cc2c(cc1Cl)[nH]s[nH]2,1.33,3.56
COCCOCCOCCOc1ccc(C#N)c2c1[nH]s[nH]2,0.5,3.42
CNc1cccc2c1n(N(C)C)s[nH]2,1.17,3.3
CNc1ccc2c(c1Cl)ONO2,1.33,3.82
CC(C)(C)c1ccc2c(c1)n(N(C)C)s[nH]2,1.49,3.42
c1cc2c(c(c1N)Cl)ONO2,1.33,3.93
Cn1cc/c(=c\2/ccn(C)c(c2)Cl)/c(c1)N,1.19,1.83
Cn1cc/c(=c\2/ccn(C)c(c2)C(=O)O)/c(c1)OC,0.77,2.12
Cn1cc/c(=c\2/ccn(C)c(c2)C#N)/c(c1)OC,0.56,2.15
CC(=O)c1c(c(=c2ccn(C)cc2)ccn1C)OC,0.79,2.14
C#Cc1c/c(=c/2\ccn(C)c(c2)C(=O)O)/ccn1C,1.01,2.22
CCc1c/c(=c\2/ccn(C)c(c2)Cl)/ccn1C,1.19,1.94
C/C(=N/c1c/c(=c\2/ccn(C)c(c2)C(=O)O)/ccn1C)/O,0.82,2.13
CNc1c/c(=c\2/ccn(C)c(c2)Cl)/ccn1C,1.15,1.81
Cn1cc/c(=c/2\ccn(C)c(c2)C#N)/c(c1)C(=O)O,0.79,2.42
CN1C=C[C]([C]2C=CN(C)C=C2OCCOCCOCCOC)C(=C1)N(=O)=O,1.12,2.38
CN1C=C[C@H]([C@H]2C=CN(C)C(=C2)C(=O)O)C(=C1)N,0.73,2.02
Cc1cn(C)cc/c/1=c/1\ccn(C)c(c1)C(=O)O,0.74,2.08
Cn1cc/c(=c/2\ccn(C)c(c2)C(=O)O)/c(c1)F,0.83,2.24
CN(C)c1c/c(=c/2\ccn(C)c(c2)C(=O)O)/ccn1C,0.77,2.04
Cn1cc/c(=c/2\ccn(C)c(c2)O)/cc1C(=O)O,0.75,2.1
CN1C=C[C@@H](C(=C1)C#N)[C@H]1C=CN(C)C=C1C(=O)O,0.55,2.45
Cn1cc/c(=c\2/ccn(C)c(c2)C#N)/c(c1)Cl,0.67,2.25
Cn1cc/c(=c\2/ccn(C)c(c2)C(=O)O)/c(c1)F,0.86,2.22
CC(C)(C)c1c/c(=c/2\ccn(C)c(c2)C#N)/ccn1C,0.56,2.13
Cn1ccc(=c2cc(C(F)(F)F)n(C)cc2Cl)cc1,0.55,2.25
C#Cc1cn(C)c(cc1=c1ccn(C)cc1)C(=O)O,0.87,2.25
CN(C)c1cn(C)cc/c/1=c\1/ccn(C)c(c1)C#N,0.52,2.05
CC(C)(C)c1cn(C)c(cc1=c1ccn(C)cc1)Cl,1.31,1.98
CC(C)(C)c1cn(C)cc/c/1=c/1\ccn(C)c(c1)Cl,1.31,1.93
C#Cc1cn(C)cc(C#N)c1=c1ccn(C)cc1,0.59,2.33
CC(C)(C)c1cn(C)cc/c/1=c/1\ccn(C)c(c1)C(=O)O,0.73,2.02
CNc1cn(C)c(cc1=c1ccn(C)cc1)Cl,1.18,1.89
CN1C=C[C](C=C1)[C]1C=C(C#N)N(C)C=C1O,0.66,2.14
C/C(=N/C1=CN(C)C=C[C@H]1[C@H]1C=CN(C)C=C1C(=O)O)/O,0.56,1.97
