SMILES,Affinity,Ionization
c1cc(c2c(c1C(=O)O)[nH]s[nH]2)C(Cl)(Cl)Cl,3.05,3.51
CCc1ccc2c(c1)n(C(F)(F)F)s[nH]2,2.65,3.93
CNc1cccc2c1[nH]sn2C(Br)(Br)Br,2.84,3.83
CNc1cccc2c1n(C(=O)O)s[nH]2,2.59,3.69
c1c(cc2c(c1C(Br)(Br)Br)[nH]s[nH]2)N,3.11,3.37
CNc1ccc2c(c1)[nH]sn2C(Cl)(Cl)Cl,2.61,3.67
c1c(C#N)c(cc2c1[nH]s[nH]2)F,2.81,3.6
c1cc2c(cc1C(Cl)(Cl)Cl)[nH]sn2C(=O)O,3.06,3.88
C/C(=N/c1cccc2c1[nH]sn2C#N)/O,3.31,3.69
C/C(=N/c1c(ccc2c1[nH]s[nH]2)C(Cl)(Cl)Cl)/O,3.19,3.48
C/C(=N/c1ccc2c(c1)n(C#N)s[nH]2)/O,3.12,3.84
c1cc(c2c(c1)[nH]sn2C(=O)O)C(F)(F)F,2.64,3.95
c1cc2c(cc1C(Cl)(Cl)Cl)[nH]s[nH]2,3.05,3.52
CNc1cc2c(cc1O)[nH]s[nH]2,2.58,2.95
C#Cn1c2ccc(cc2[nH]s1)/N=C(/C)\O,3.17,3.48
CNc1cccc2c1n(C#N)s[nH]2,3.11,3.92
c1c(c(cc2c1[nH]s[nH]2)N(=O)=O)C(Br)(Br)Br,3.47,3.66
C/C(=N/c1ccc2c(c1)[nH]sn2N(=O)=O)/O,3.24,3.98
CNc1ccc2c(c1)[nH]sn2C(F)(F)F,2.71,3.56
C/C(=N/c1ccc2c(c1Cl)[nH]s[nH]2)/O,2.57,3.34
CN(C)c1ccc2c(c1)n(C(=O)O)s[nH]2,2.99,3.33
c1c(cc(c2c1[nH]s[nH]2)O)C(Br)(Br)Br,3.41,3.54
c1c(cc2c(c1C(F)(F)F)[nH]s[nH]2)O,2.68,3.41
C/C(=N/c1cccc2c1n(C(F)(F)F)s[nH]2)/O,3.15,3.72
c1cc2c(c(c1C(Cl)(Cl)Cl)C(F)(F)F)[nH]s[nH]2,3.18,3.69
c1cc(c2c(c1)[nH]sn2C(=O)O)F,2.73,3.85
C#Cc1cc2c(cc1N)[nH]s[nH]2,2.59,3.23
CN(C)n1c2cc(ccc2[nH]s1)C(Cl)(Cl)Cl,3.08,3.59
c1c(C#N)c(cc2c1[nH]s[nH]2)C(Br)(Br)Br,3.28,3.68
C/C(=N/c1cc(cc2c1[nH]s[nH]2)OC)/O,3.03,3.28
CNn1c2ccccc2n(N(=O)=O)s1,3.43,3.3
C/C(=N/n1c2cc(ccc2[nH]s1)C(Cl)(Cl)Cl)/O,2.67,3.38
C/C(=N/n1c2ccc(cc2[nH]s1)C(Br)(Br)Br)/O,3.26,3.32
Cc1cc2c(cc1N(C)C)[nH]s[nH]2,2.5,3.15
CNn1c2cc(ccc2[nH]s1)C(Br)(Br)Br,2.81,3.6
CN(C)c1ccc2c(c1)n(N(=O)=O)s[nH]2,3.49,3.54
CNc1cc(cc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,3.02,3.58
CN(C)c1ccc2c(c1)[nH]sn2N(=O)=O,3.35,3.74
CNc1cc2c(cc1C(F)(F)F)[nH]s[nH]2,2.6,3.3
CNn1c2c(cccc2[nH]s1)C(Cl)(Cl)Cl,2.89,3.57
C/C(=N/c1cc2c(cc1C(Br)(Br)Br)[nH]s[nH]2)/O,3.29,3.48
C/C(=N/n1c2cc(ccc2[nH]s1)C(Br)(Br)Br)/O,2.79,3.37
CN(C)c1ccc2c(c1)n(C(F)(F)F)s[nH]2,2.64,3.56
CC(=O)c1ccc(c(c1)O[N]NC)[O],2.84,3.81
COCCOCCOC1=C(C(Br)(Br)Br)S[C](C2=[S]C=CS2)S1,3.23,3.3
CC(C)(C)C1=CS/C(=C/2\SC=C(C(Br)(Br)Br)S2)/S1,2.93,3.37
Cn1ccc(=c2ccn(cc2C(=O)O)CC(Br)(Br)Br)cc1,2.5,2.28
Cn1ccc(=c2ccn(C)c(c2F)C(Cl)(Cl)Cl)cc1,3.39,2.51
CC(C)(C)Cn1ccc(=c2ccn(C)cc2C(Br)(Br)Br)cc1,3.39,2.3
CCn1ccc(=c2ccn(C)c(c2)C(Cl)(Cl)Cl)cc1,3.49,2.18
Cn1ccc(=c2ccn(cc2)Cc2ccccc2)c(c1)C(Cl)(Cl)Cl,3.31,2.18
Cn1ccc(=c2ccn(cc2)COC)c(c1)C(Cl)(Cl)Cl,3.26,2.28
Cn1ccc(=c2ccn(cc2)CCl)cc1C(Cl)(Cl)Cl,3.44,2.49
CC(C)(C)Cn1ccc(=c2ccn(C)c(c2)C(Cl)(Cl)Cl)cc1,3.49,2.19
Cn1ccc(=c2cc(C(Cl)(Cl)Cl)n(C)c(c2)OC)cc1,3.37,2.13
Cn1ccc(=C2C=CN(C)[C]([C]2C(Cl)(Cl)Cl)OC)cc1,3.19,2.34
Cn1ccc(=C2[C]([CH]N(C)C=C2Cl)C(Br)(Br)Br)cc1,3.42,2.54
Cn1ccc(=C2C=CN(C)[C]([C]2C(Cl)(Cl)Cl)Cl)cc1,3.15,2.47
CN(C)c1c(=c2ccn(C)cc2)ccn(C)c1Cl,2.84,1.96
Cn1ccc(=c2ccn(cc2)C(C#N)C#N)cc1,3.34,2.25
CCc1c/c(=c/2\ccn(C)c(c2)C(Cl)(Cl)Cl)/ccn1C,3.49,2.14
Cn1cc/c(=c/2\ccn(C)c(c2)Cl)/c(c1)C(Br)(Br)Br,3.45,2.33
Cn1ccc(=c2ccn(C)c(c2OCCOC)Cl)cc1,2.8,2.02
Cn1ccc(=c2ccn(C)c(c2OCCOCCOC)Cl)cc1,2.8,2.05
Cn1ccc(=c2ccn(cc2)CC#N)cc1C(Cl)(Cl)Cl,3.46,2.36
Cn1ccc(=c2ccn(cc2)C(N(=O)=O)N(=O)=O)cc1,3.43,2.59
Cn1ccc(=c2ccn(cc2)COCCOC)cc1C(Cl)(Cl)Cl,3.46,2.32
C#CCn1ccc(=c2ccn(C)cc2C(Cl)(Cl)Cl)cc1,3.31,2.24
CC(C)(C)[C]1[CH]N(C)C=C[C]1[C]1C=CN(C)C=C1C(Cl)(Cl)Cl,3.4,1.93
Cn1cc/c(=C\2/C=CN(C)[CH][C]2N(=O)=O)/c(c1)C(Cl)(Cl)Cl,3.18,2.52
Cn1cc/c(=c\2/ccn(C)cc2C(Cl)(Cl)Cl)/c(c1)c1ccccc1,3.43,2.0
CCc1cn(C)cc(c1=c1ccn(C)cc1)C(Cl)(Cl)Cl,3.27,2.21
CCC1=CN(C)C=C[C]1[C]1C=CN(C)[CH][C]1C(Cl)(Cl)Cl,3.38,1.99
Cn1ccc(=c2cc(Cl)n(C)cc2C(Cl)(Cl)Cl)cc1,3.29,2.28
CC(C)(C)c1c/c(=c\2/ccn(C)c(c2)C(Cl)(Cl)Cl)/ccn1C,3.47,2.16
Cn1ccc(=c2ccn(CC(Cl)(Cl)Cl)c(c2)OC)cc1,2.51,1.88
C#Cc1c/c(=c/2\ccn(C)cc2C(Cl)(Cl)Cl)/ccn1C,3.33,2.23
Cn1cc/c(=c\2/ccn(C)c(c2)Cl)/c(c1)C(Cl)(Cl)Cl,3.32,2.26
CNCn1ccc(=c2ccn(C)cc2)cc1Cl,2.58,2.03
C=Cc1c/c(=c\2/ccn(C)c(c2)C(Cl)(Cl)Cl)/ccn1C,3.49,2.18
Cn1cc/c(=c/2\ccn(C)c(c2)C(F)(F)F)/cc1C(Cl)(Cl)Cl,3.48,2.4
C=CCn1ccc(=c2ccn(C)c(c2)C(Cl)(Cl)Cl)cc1,3.49,2.22
Cn1cc/c(=c/2\ccn(C)c(c2)C(Cl)(Cl)Cl)/cc1c1ccccc1,3.46,2.19
Cn1cc/c(=c\2/ccn(C)c(c2)C(Cl)(Cl)Cl)/c(c1)c1ccccc1,3.48,2.16
Cn1ccc(=c2ccn(cc2)CN(=O)=O)c(c1)C(Br)(Br)Br,3.48,2.46
Cn1ccc(=c2ccn(cc2)CN(=O)=O)c(c1)C(Cl)(Cl)Cl,3.34,2.41
