SMILES,Affinity,Ionization
C/C(=N/c1cncc(C(=O)O)n1)/O,1.42,5.18
COCCOc1cncc(C#N)n1,1.45,5.71
COCCOc1cncc(C(=O)O)n1,1.48,5.61
COc1cncc(C(=O)O)n1,1.48,5.64
C/C(=N/c1c(C#N)nccn1)/O,1.38,5.38
c1c(C(F)(F)F)nc(cn1)N,1.06,5.09
C/C(=N/c1c(Cl)nccn1)/O,0.89,5.05
C/C(=N/c1c(F)nccn1)/O,0.9,5.07
CC(=O)c1cnc(cn1)/N=C(/C)\O,1.46,5.1
CCc1cncc(C(=O)O)n1,1.45,5.69
C/C(=N/c1cncc(C#N)n1)/O,1.4,5.29
C/C(=N/c1cncc(C(F)(F)F)n1)/O,1.07,5.26
C/C(=N/c1c(C(F)(F)F)nccn1)/O,1.07,5.28
C/C(=N/c1cncc(F)n1)/O,0.95,5.07
c1ccc(cc1)c1cncc(C#N)n1,1.48,5.34
C/C(=N/c1cncc(Cl)n1)/O,0.98,5.08
CC(C)(C)c1cnc(cn1)C(=O)O,1.33,5.62
CC(C)(C)c1cncc(C#N)n1,1.37,5.84
C/C(=N/c1cnc(C#N)cn1)/O,1.41,5.27
CC(C)(C)c1cncc(n1)OCCOCCOC,0.52,5.08
C#Cc1cncc(/N=C(/C)\O)n1,1.01,5.02
COCCOCCOCCOc1cncc(C(F)(F)F)n1,1.14,5.69
CC(C)(C)c1cnc(C#N)cn1,1.31,5.82
CC(C)(C)c1cncc(C(=O)O)n1,1.39,5.6
c1ccc(cc1)[C@@H]1CCC[C@@H](C1)N(=O)=O,1.34,5.52
c1ccc(cc1)[C@@H]1CC[C@H](CC1)N(=O)=O,1.33,5.47
c1ccc(cc1)[C@H]1CCCC[C@H]1N(=O)=O,1.28,5.48
C#Cc1cnc(cn1)c1ccccc1,1.29,5.0
Cc1cnc(cn1)C(F)(F)F,1.17,5.89
COc1c(C(F)(F)F)nccn1,1.13,5.74
C#Cc1cnc(cn1)OCCOC,0.86,5.12
COCCOc1c(F)nccn1,0.73,5.42
c1ccc(cc1)c1c(F)nccn1,1.15,5.19
COCCOc1cncc(F)n1,0.77,5.41
Cc1c(c2ccccc2)nccn1,0.77,5.06
COCCOc1cnc(cn1)C(F)(F)F,0.99,5.73
c1ccc(cc1)c1cnc(cn1)F,1.02,5.11
c1ccc(cc1)[C@@H]1CCC[C@@H]1N(=O)=O,1.49,5.32
Cc1cncc(C(F)(F)F)n1,1.19,5.91
C#Cc1cncc(n1)OCCOC,1.05,5.25
COc1cnc(cn1)C(F)(F)F,1.0,5.78
C#Cc1cncc(c2ccccc2)n1,1.13,5.12
c1ccc(cc1)c1c(C(F)(F)F)nccn1,1.04,5.43
C=Cc1c(C(C)(C)C)nccn1,0.92,5.09
CC(C)(C)c1c(F)nccn1,0.77,5.76
COc1cncc(C(F)(F)F)n1,1.15,5.75
Cc1cncc(c2ccccc2)n1,0.89,5.02
c1ccc(cc1)c1cncc(F)n1,1.17,5.2
COCCOc1cnc(cn1)F,0.91,5.35
c1ccc(cc1)c1cnccn1,0.93,5.11
c1ccc(cc1)c1cnc(cn1)C(F)(F)F,1.39,5.35
c1ccc(cc1)c1cncc(C(F)(F)F)n1,1.27,5.33
Cc1cnc(cn1)C(C)(C)C,0.52,5.24
CCc1c(C(F)(F)F)nccn1,1.08,5.86
C=Cc1cnc(cn1)C(C)(C)C,0.88,5.09
C#Cc1c(C(C)(C)C)nccn1,0.98,5.44
CC(C)(C)c1cncc(Cl)n1,0.94,5.65
CC(C)(C)c1cnc(cn1)Cl,0.86,5.62
CC(C)(C)c1c(Cl)nccn1,0.83,5.65
COCCOc1c(C(=O)O)nccn1,1.47,5.53
CC(C)(C)c1c(C(F)(F)F)nccn1,1.02,5.71
CC(C)(C)c1cnc(cn1)F,0.82,5.72
CC(C)(C)c1cnc(cn1)OC,0.55,5.03
C#Cc1cnc(cn1)C(C)(C)C,0.91,5.43
CC(C)(C)c1cncc(F)n1,0.88,5.74
CC(C)(C)c1cnc(cn1)C(F)(F)F,1.17,5.71
C=Cc1c(C(=O)O)nccn1,1.46,5.52
COCCOc1c(C#N)nccn1,1.49,5.71
COc1c(C(=O)O)nccn1,1.47,5.61
C#Cc1cncc(C(C)(C)C)n1,0.97,5.45
c1cnc(c(C(F)(F)F)n1)N,1.07,5.17
COCCOCCOCCOc1cnc(cn1)C(=O)O,1.15,5.65
CCc1cnc(cn1)C(=O)O,1.4,5.69
c1c(C(Cl)(Cl)Cl)ncc(=O)[nH]1,1.34,5.43
CC(C)(C)c1c(C#N)nccn1,1.4,5.84
COCCOCCOCCOc1cnc(C#N)cn1,1.17,5.68
COCCOCCOc1cnc(cn1)C(=O)O,1.14,5.63
COCCOc1cnc(C#N)cn1,1.17,5.7
CCc1c(C(=O)O)nccn1,1.4,5.65
C/C(=N/c1cnc(cn1)C(=O)O)/O,1.42,5.22
COCCOCCOc1cncc(C(F)(F)F)n1,1.13,5.67
c1ccc(cc1)c1c(C#N)nccn1,1.46,5.44
COCCOCCOc1cnc(C#N)cn1,1.16,5.66
COCCOc1cnc(cn1)C(=O)O,1.16,5.65
COc1cnc(cn1)C(=O)O,1.16,5.68
CCc1cncc(n1)OCCOC,0.54,5.17
COCCOCCOCCOc1cncc(C#N)n1,1.45,5.69
c1c(C(F)(F)F)ncc(N)n1,0.92,5.14
COCCOCCOCCOc1cncc(C(=O)O)n1,1.47,5.61
c1c(C(F)(F)F)ncc(=O)[nH]1,1.37,5.59
COCCOCCOc1cncc(C#N)n1,1.44,5.67
COCCOCCOc1cnc(cn1)C(F)(F)F,0.98,5.68
COCCOCCOCCOc1cnc(cn1)C(F)(F)F,0.98,5.7
CC(=O)c1c(nccn1)OCCOCCOC,1.43,5.41
CC(=O)c1cnc(cn1)OC,1.19,5.54
CC(=O)c1c(nccn1)OCCOCCOCCOC,1.39,5.48
CC(=O)c1cnc(cn1)OCCOCCOCCOC,1.18,5.53
CC(=O)c1cnc(cn1)C(C)(C)C,1.37,5.38
CC(=O)c1cncc(C(C)(C)C)n1,1.43,5.38
CC(C)(C)c1cncc(C(C)(C)C)n1,0.56,5.08
COCCOCCOCCOc1cnc(cn1)Cl,0.91,5.31
CC(=O)c1c(nccn1)OC,1.47,5.43
Cc1cnc(cn1)OCCOC,0.58,5.11
COCCOCCOCCOc1c(Cl)nccn1,0.84,5.4
CC(=O)c1cnc(cn1)OCCOC,1.19,5.49
CCc1cnc(cn1)C(=O)C,1.43,5.43
COCCOc1cncc(C(F)(F)F)n1,1.14,5.71
COCCOc1c(C(F)(F)F)nccn1,1.12,5.7
CC(=O)c1cnc(cn1)OCCOCCOC,1.18,5.51
CC(=O)c1c(C(C)(C)C)nccn1,1.36,5.33
CC(=O)c1c(nccn1)OCCOC,1.45,5.42
CCc1cncc(C(=O)C)n1,1.47,5.43
Cc1cnc(cn1)OCCOCCOC,0.58,5.09
COCCOc1cnccn1,0.62,5.34
Cc1cncc(n1)OCCOC,0.54,5.14
CCc1c(C(=O)C)nccn1,1.42,5.43
COCCOc1c(Cl)nccn1,0.84,5.36
CCc1cncc(n1)OCCOCCOC,0.52,5.14
c1ccc(cc1)c1c(Cl)nccn1,1.06,5.23
C#Cc1c(nccn1)OCCOCCOC,1.07,5.17
COCCOCCOCCOc1cncc(Cl)n1,0.84,5.41
CC(C)(C)c1cncc(C(F)(F)F)n1,1.14,5.77
C#Cc1c(c2ccccc2)nccn1,1.04,5.1
CC(C)(C)c1cncc(n1)OCCOC,0.51,5.11
C#Cc1c(nccn1)OCCOC,1.08,5.19
CC(C)(C)c1cnc(cn1)OCCOCCOC,0.54,5.03
COCCOCCOc1c(C#N)nccn1,1.47,5.46
COCCOCCOCCOc1c(C#N)nccn1,1.42,5.69
COCCOCCOCCOc1cncc(F)n1,0.76,5.44
COCCOCCOCCOc1c(F)nccn1,0.72,5.45
CC(C)(C)c1c(c2ccccc2)nccn1,0.6,5.01
Cc1cnc(cn1)OCCOCCOCCOC,0.58,5.1
COCCOCCOCCOc1c(C(F)(F)F)nccn1,1.01,5.67
COCCOCCOCCOc1cnccn1,0.63,5.37
Cc1cncc(n1)OCCOCCOCCOC,0.54,5.16
CC(C)(C)c1cnc(cn1)OCCOC,0.54,5.04
C#Cc1cncc(n1)OCCOCCOC,1.04,5.26
C#Cc1cnc(cn1)OCCOCCOCCOC,0.86,5.11
COCCOCCOCCOc1cnc(cn1)F,0.9,5.36
C#Cc1cncc(n1)OCCOCCOCCOC,1.05,5.27
Cc1cncc(n1)OCCOCCOC,0.53,5.17
CCc1cnc(cn1)C(C)(C)C,0.59,5.18
COCCOCCOc1cncc(C(=O)O)n1,1.46,5.6
CC(=O)c1c(c2ccccc2)nccn1,1.48,5.1
COCCOCCOc1cnccn1,0.62,5.35
COCCOCCOc1c(C(F)(F)F)nccn1,1.1,5.65
c1ccc(cc1)c1cnc(cn1)Cl,1.1,5.11
CCc1cnc(cn1)C(F)(F)F,1.15,5.85
CCc1cnc(cn1)OCCOCCOC,0.55,5.07
CCc1c(c2ccccc2)nccn1,0.73,5.04
COCCOc1cncc(Cl)n1,0.84,5.38
COCCOCCOc1cncc(Cl)n1,0.83,5.39
C=Cc1c(C(F)(F)F)nccn1,1.3,5.65
CCc1cncc(n1)OCCOCCOCCOC,0.53,5.15
C=Cc1cncc(C(F)(F)F)n1,1.4,5.63
COCCOCCOc1cncc(F)n1,0.75,5.43
C#Cc1c(nccn1)OCCOCCOCCOC,1.07,5.19
C=Cc1cncc(C(C)(C)C)n1,0.92,5.16
CC(C)(C)c1cncc(n1)OC,0.53,5.09
COCCOCCOc1cnc(cn1)F,0.9,5.34
COCCOCCOc1c(F)nccn1,0.71,5.43
COCCOCCOc1c(Cl)nccn1,0.82,5.38
COCCOCCOCCOc1c(C(=O)O)nccn1,1.37,5.58
COCCOc1cnc(cn1)Cl,0.92,5.31
c1ccc(cc1)c1cncc(Cl)n1,1.19,5.19
CCc1cnc(cn1)OCCOC,0.55,5.09
CCc1cncc(c2ccccc2)n1,0.87,5.02
CCc1cncc(C(C)(C)C)n1,0.58,5.17
C#Cc1cnc(cn1)OCCOCCOC,0.85,5.1
COCCOCCOc1c(C(=O)O)nccn1,1.44,5.55
CCc1cncc(C(F)(F)F)n1,1.17,5.87
c1cc2c(c(C#N)c1C(F)(F)F)ONO2,1.32,5.08
c1c(C#N)c(cc2c1ONO2)C(F)(F)F,1.2,5.04
c1c(C#N)c2c(cc1C(F)(F)F)ONO2,1.2,5.05
c1c(cc2c(c1C#N)ONO2)C(=O)O,1.28,5.0
c1cc(c2c(c1C#N)ONO2)C(F)(F)F,1.39,5.04
c1c(cc2c(c1C(F)(F)F)ONO2)C#N,1.12,5.05
c1cc2c(c(c1C#N)C(F)(F)F)ONO2,1.24,5.04
c1csc(c1Cl)Cl,1.37,5.02
c1c(csc1Cl)Cl,1.35,5.01
c1c(c(cc2c1ONO2)C(F)(F)F)C(F)(F)F,0.85,5.0
c1cc(C#N)c2c(c1)ON(O)O2,0.86,5.09
c1cc2c(cc1C#N)ON(O)O2,0.71,5.11
c1cc2c(cc1C(=O)O)ON(O)O2,0.89,5.01
c1cc(c2c(c1)ON(C#N)O2)C(=O)O,1.23,5.15
c1cc(c2c(c1)ON(C(F)(F)F)O2)C(F)(F)F,0.61,5.1
c1cc2c(cc1C#N)ON(C(F)(F)F)O2,0.81,5.17
c1c(cc2c(c1C#N)ONO2)C#N,1.31,5.1
c1c(C#N)c(cc2c1ONO2)C#N,1.46,5.09
CC(=O)c1cccc2c1ON(C#N)O2,1.31,5.09
c1cc(c2c(c1)ON(C(F)(F)F)O2)C(=O)O,1.11,5.01
c1cc(c2c(c1)ON(C(F)(F)F)O2)Cl,1.29,5.0
c1cc(C#N)c2c(c1)ON(C(F)(F)F)O2,0.99,5.17
c1cc2c(cc1C(=O)O)ON(C(F)(F)F)O2,0.98,5.07
COCCOCCOCCOc1ccsc1C(=O)O,0.94,5.0
CC(=O)c1ccc2c(c1)ON(C(F)(F)F)O2,1.08,5.01
