SMILES,Affinity,Ionization
[Si]1([Si](CSCCCSC1)(C)C)(C)C,-0.72,4.3
C/C(=N/c1cscc1c1ccccc1)/O,-0.0,4.49
C/C(=N/c1cscc1OCCOCCOCCOC)/O,0.05,4.34
B1(N(C(C)(C)C)C=CN1C(C)(C)C)C#N,-0.4,4.02
C(=CO)(c1c(cc(cc1C)C)C)c1c(cc(cc1C)C)C,-0.18,4.04
C#Cc1ccsc1OCCOC,0.36,4.33
Cc1ccsc1C(C)(C)C,-0.49,4.5
CCc1ccc(C(C)(C)C)s1,-0.48,4.4
COCCOCCOc1cscc1F,-0.09,4.64
CC(C)(C)c1cc(OC)sc1,-0.73,4.1
[Si]([Si](c1ccccc1)(C)C)(c1ccccc1)(C)C,-0.39,4.39
CNc1cscc1C(F)(F)F,0.19,4.06
c1c(c(cs1)N)C(F)(F)F,0.19,4.22
CC(C)(C)c1cc(F)sc1,-0.64,4.78
COCCOc1cscc1OC,-0.32,4.31
CCc1cscc1/N=C(/C)\O,0.24,4.26
c12c3c(c4c(c1cccc2)cccc4)cccc3,0.31,4.62
COc1cc(cs1)c1ccccc1,0.21,4.11
Cc1c(ccs1)C(C)(C)C,-0.41,4.5
c1c(csc1N)C(F)(F)F,0.04,4.08
C#Cc1cscc1OCCOCCOC,0.34,4.6
CCc1cc(cs1)C(C)(C)C,-0.52,4.53
CC(C)(C)c1c(ccs1)F,-0.2,4.77
Cc1cscc1C(C)(C)C,-0.7,4.72
COCCOCCOc1ccsc1F,0.33,4.49
COCCOc1cc(cs1)Cl,0.1,4.38
C#Cc1cc(OCCOCCOCCOC)sc1,0.31,4.36
Cc1cc(cs1)C(C)(C)C,-0.61,4.56
COCCOc1ccsc1F,0.32,4.49
CNc1c(ccs1)C(F)(F)F,0.08,4.0
Cc1cc(OCCOCCOC)sc1,-0.74,4.13
CC(C)(C)c1cc(OCCOC)sc1,-0.72,4.11
COCCOc1c(ccs1)c1ccccc1,0.16,4.0
c1ccc(cc1)c1c(ccs1)O,0.34,4.11
COCCOCCOc1cc(F)sc1,0.31,4.35
C=Cc1cc(cs1)/N=C(/C)\O,0.49,4.18
C/C(=N/c1cc(c2ccccc2)sc1)/O,0.48,4.15
C/C(=N/c1cc(cs1)c1ccccc1)/O,0.36,4.16
C/C(=N/c1cc(Cl)sc1)/O,0.16,4.4
C/C(=N/c1ccc(F)s1)/O,0.4,4.21
COCCOc1ccsc1C(F)(F)F,0.37,4.86
Cc1c(ccs1)OCCOC,-0.37,4.13
C=Cc1cscc1c1ccccc1,0.32,4.61
COCCOc1cc(cs1)c1ccccc1,0.22,4.1
C#Cc1cscc1/N=C(/C)\O,0.41,4.47
c1ccc(cc1)c1cscc1C#N,0.45,4.89
COc1cscc1C(F)(F)F,0.26,4.69
COCCOCCOc1c(ccs1)F,0.05,4.36
C=Cc1cscc1OCCOC,0.33,4.59
COCCOCCOc1c(ccs1)C(F)(F)F,0.34,4.62
C/C(=N/c1cscc1Cl)/O,0.18,4.52
COCCOc1cscc1C(F)(F)F,0.21,4.63
C#Cc1cscc1C(C)(C)C,0.25,4.85
COCCOCCOCCOc1c(ccs1)F,0.06,4.38
COCCOCCOCCOc1ccsc1F,0.33,4.49
O([Si](C(C)(C)C)(C)C)c1ccc(cc1)[Si](OC)(C)C,-0.72,4.56
C(C(=O)N1CCCC1)c1cc(OC)c(cc1)OC,-0.75,4.17
C=Cc1c(ccs1)OCCOCCOC,0.4,4.04
O=C1N2[C@@H]3[C@]4(c5c2cccc5)[C@H]2N(CC4)CC4=CCO[C@@H](C1)[C@@H]3[C@H]4C2,-0.44,4.09
C(=O)(OCC)C1(C(=O)OCC)N(C(=O)[C@@H]1C)c1ccc(cc1)OC,0.28,4.27
C(c1cc(C(C)(C)C)ccc1)(C)(C)C,-0.85,4.98
[C@@]12(C[C@H](CC1)CC2)[N][N][C@]12C[C@H](CC1)CC2,0.46,4.24
N1([C@H]([C@@H](N([Si]1)C(C)(C)C)C)C)C(C)(C)C,0.09,4.0
c12c3c(Cc1cc(cc2)C(C)(C)C)cc(cc3)C(C)(C)C,-0.06,4.2
c1(c(cc(cc1C)C)C)Sc1c(cc(cc1C)C)C,-0.19,4.22
c1(c(cc([nH]1)C)C)C(=O)OCC,0.02,4.41
c1(c(c(C2CCCCC2)ccc1)O)C1CCCCC1,-0.5,4.47
[Si]1([Si](CSC[Si]([Si](CSC1)(C)C)(C)C)(C)C)(C)C,-0.65,4.03
[C@H]1(c2c3c(ccc2)cccc3)[C@H]2[C@H](C[C@@H](C1)C2)SC,0.27,4.24
c1(c2c(ccs2)C)c(ccs1)C,0.32,4.01
c1(c(c([nH]c1C)C(=O)OCC)C)C(=O)C,0.31,4.76
c1(c(cccc1OC)OC)O,-0.96,4.32
[Si]([Si](CC)(CC)CC)(CC)(CC)CC,-0.76,4.44
P(OCCCC)(OCCCC)OCCCC,-0.73,4.68
c12c3c(c4c(c1ccs2)scc4)scc3,0.09,4.35
[C@@H]([C@H](O)c1cc(C)ccc1)(O)c1cc(C)ccc1,-0.19,4.99
[C@H]([C@@H](O)c1ccc(cc1)OC)(O)c1ccc(cc1)OC,-0.47,4.46
c12c(nc(s1)N)cccc2,-0.3,4.34
n1(c(c(nc1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,0.3,4.03
C(C)(C)(C)c1cc(C(C)(C)C)ccc1O,-0.96,4.42
[Si](Cc1cc(C[Si](C)(C)C)ccc1)(C)(C)C,-0.68,4.44
c12c(c([Si](C)(C)C)ccc1[Si](C)(C)C)cccc2,0.44,4.45
c1(ccc(cc1)C)SCC,-0.21,4.23
c12CCc3ccc(cc3)CCc(cc1)cc2,-0.17,4.42
c1(c(cccc1OC)OC)OC,-0.7,4.29
[Si]([Si](CCCC)(C)C)(CCCC)(C)C,-0.83,4.46
C([Si](C)(C)C)([Si](C)(C)C)([Si](C)(C)C)OC,-0.78,4.24
c12c(c(cn2C(=O)OC)C(C)(C)C)n(cc1C(C)(C)C)C(=O)OC,0.14,4.0
COCCOCCOc1ccsc1C(F)(F)F,0.33,4.87
C/C(=N/c1cscc1OC)/O,0.07,4.34
CCc1c(ccs1)/N=C(/C)\O,-0.29,4.06
COCCOc1cc(cs1)O,-0.4,4.02
C#Cc1cc(/N=C(/C)\O)sc1,0.43,4.35
C/C(=N/c1cscc1C#N)/O,0.36,4.72
CCc1cscc1OCCOCCOC,-0.65,4.42
C/C(=N/c1c(ccs1)c1ccccc1)/O,0.48,4.07
C=Cc1cc(OCCOCCOC)sc1,0.3,4.1
CC(C)(C)c1cscc1O,-0.44,4.47
C/C(=N/c1cscc1C(F)(F)F)/O,0.19,4.65
C=Cc1ccsc1/N=C(/C)\O,0.47,4.06
COCCOc1cc(cs1)C(F)(F)F,0.24,4.57
C=Cc1cscc1/N=C(/C)\O,0.21,4.46
CCc1cc(cs1)OCCOCCOCCOC,-0.38,4.21
CCc1ccsc1OCCOCCOC,-0.57,4.05
Cc1c(ccs1)OCCOCCOC,-0.42,4.15
Cc1cscc1OCCOC,-0.67,4.4
CCc1cscc1OCCOCCOCCOC,-0.68,4.42
CCc1cc(cs1)/N=C(/C)\O,0.02,4.2
C/C(=N/c1cscc1C(C)(C)C)/O,0.22,4.2
CC(C)(C)c1ccc(O)s1,-0.39,4.11
CC(C)(C)c1ccsc1O,-0.14,4.13
C=Cc1cscc1OCCOCCOC,0.33,4.38
COCCOCCOCCOc1cscc1F,-0.13,4.66
c1csc(c1C(F)(F)F)N,0.13,4.17
Cc1cc(cs1)OCCOCCOC,-0.32,4.17
CCc1cc(C(C)(C)C)sc1,-0.57,4.52
c1c(c(cs1)O)C(F)(F)F,0.22,4.93
CCc1cscc1c1ccccc1,0.06,4.57
COCCOCCOc1cc(cs1)F,0.06,4.4
C=Cc1cc(OCCOCCOCCOC)sc1,0.3,4.1
C=Cc1ccsc1OCCOC,0.18,4.0
CC(C)(C)c1ccsc1c1ccccc1,0.18,4.48
CNc1ccsc1C(F)(F)F,0.31,4.16
COCCOc1c(ccs1)C(F)(F)F,0.34,4.6
COCCOCCOc1cscc1OC,-0.38,4.31
COc1ccsc1C(F)(F)F,0.39,4.87
CCc1ccsc1OCCOC,-0.48,4.03
COCCOCCOc1cscc1C(F)(F)F,0.2,4.83
CC(C)(C)c1cc(cs1)OC,-0.5,4.15
CC(C)(C)c1cc(O)sc1,-0.38,4.24
c1ccc(cc1)c1cscc1F,0.33,4.71
CC(C)(C)c1ccc(C(C)(C)C)s1,-0.55,4.38
Cc1ccsc1OCCOC,-0.2,4.03
CC(C)(C)c1cscc1OCCOC,-0.8,4.41
COCCOCCOc1cscc1Cl,0.0,4.7
COCCOCCOc1cc(cs1)O,-0.47,4.09
COc1ccc(C(F)(F)F)s1,0.44,4.67
c12c3c4c5c6c1c1ccc6Cc5ccc4Cc3ccc2C1,0.19,4.23
Cc1cscc1OCCOCCOC,-0.71,4.42
C#Cc1ccc2c(c1OC)ONO2,0.42,4.5
CNCCNC.C(#N)/C=C\O,0.39,4.06
COc1cc(cc2c1ONO2)c1ccccc1,0.36,4.3
CNCCNC.c1ccc(cc1)C(=C)c1ccccc1,0.47,4.06
CC(=C)c1ccccc1.CNCCNC,0.36,4.02
C#C[C@H](CNC)NC.c1ccc(cc1)C=C,0.42,4.25
C=CC=C.CNC[C@@H](NC)OC,0.22,4.16
CNC[C@@H](c1ccccc1)NC.C=CC(=N)O,0.49,4.18
C=C/C=C\OC.CNCCNC,0.09,4.07
CNC[C@@H](C(=N)O)NC.c1ccc(cc1)C=C,0.47,4.22
CNCCNC.CO/C=C\c1ccccc1,0.41,4.05
CNC[C@@H](F)NC.c1ccc(cc1)C=C,0.45,4.37
CNC[C@@H](NC)O.c1ccc(cc1)C=C,0.32,4.07
C#C[C@H](CNC)NC.c1ccc(cc1)C=C,0.42,4.25
C#CC(=C)CC.CNCCNC,0.46,4.0
C#CC(=C)C.CNCCNC,0.45,4.01
CC1=CC=C[C@@H]1c1ccccc1,-0.1,4.26
c1ccc(cc1)[C@H]1C=CC=C1F,0.19,4.5
C=C/C=C\CC.CNCCNC,0.15,4.15
C=C[C@H](CNC)NC.C=CC=C,0.45,4.06
C=C=CCN(C)[C@@H](CNC)O,0.39,4.19
C=CC=C.CNC[C@@H](F)NC,0.31,4.34
CC[C@H](CN(C)C=C)NC.F,-0.79,4.08
C/C=C\C(=N)O.CNCCNC,0.47,4.01
C=CC=C.CNC[C@@H](NC)O,0.39,4.07
CCc1cncc(n1)N(C)C,0.42,4.19
COCCOc1cncc(N)n1,0.36,4.44
C/C(=N/c1c(nccn1)OC)/O,0.43,4.6
CN(C)c1cncc(n1)OC,0.32,4.09
C/C(=N/c1c(C(C)(C)C)nccn1)/O,0.46,4.78
CC(C)(C)c1cc(cc(c1OC)C(C)(C)C)OC,-0.75,4.07
CC(C)(C)c1cc(cc(c1OCCOC)C(C)(C)C)OCOC,-0.53,4.14
CC(C)(C)c1cncc(n1)N(C)C,0.4,4.14
CC(C)(C)c1cc(cc(c1OCOC)C(C)(C)C)OCOC,-0.51,4.2
CC(C)(C)c1ccc(c(c1OCCOC)C(C)(C)C)OCOC,-0.56,4.41
CC(C)(C)c1ccc(c(c1OC)C(C)(C)C)OC,-0.84,4.28
CC(C)(C)c1ccc(c(c1OCOC)C(C)(C)C)OCOC,-0.43,4.45
CC(C)(C)c1cc(cc(c1OCCOC)C(C)(C)C)OCCOC,-0.73,4.07
CC(C)(C)c1ccc(c(c1OC)C(C)(C)C)OCOC,-0.76,4.38
CC(C)(C)c1cc(c(c(c1)OC)C(C)(C)C)OC,-0.8,4.34
CC(C)(C)c1cc(cc(c1OC)C(C)(C)C)OCOC,-0.62,4.1
CC(C)(C)c1ccc(c(c1C(C)(C)C)OC)OC,-0.25,4.01
CC(C)(C)c1cc(cc(c1OCOC)C(C)(C)C)OCCOC,-0.7,4.13
CC(C)(C)c1cc(c(c(c1)OCOC)C(C)(C)C)OC,-0.9,4.38
c1ccc(cc1)c1c2CCCCc2c(c(c1O)O)C(F)(F)F,0.35,4.45
CC(C)(C)c1cncc(N)n1,0.47,4.54
CC(C)(C)c1cc(c(c(c1)OCOC)C(C)(C)C)OCOC,-0.75,4.42
CC(C)(C)c1cc(cc(c1OC)C(C)(C)C)OCOCCOC,-0.65,4.16
CC[C@@H]1C=CC=C1c1ccccc1,0.48,4.02
CNc1c2CCCCc2c(c(c1O)O)OCCOCCOC,-0.63,4.13
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCOC)OC,-0.21,4.13
CC(C)(C)c1ccc(c(c1OCOC)OCOC)C(C)(C)C,-0.56,4.21
CC(C)(C)c1ccc(c(c1OCOC)C(C)(C)C)OC,-0.76,4.33
CCC1=CC=C[C@@H]1c1ccccc1,-0.14,4.26
CC(C)(C)c1cc(cc(c1OC)C(C)(C)C)OCCOC,-0.64,4.02
CC(C)(C)c1ccc(c(c1OCCOC)OCOC)C(C)(C)C,-0.71,4.32
CC(C)(C)c1cc(c(c(c1)OCOCCOC)C(C)(C)C)OC,-0.82,4.41
CC(C)(C)c1cc(cc(c1OCCOC)C(C)(C)C)OC,-0.65,4.12
CC(C)(C)c1ccc(c(c1OCOC)C(C)(C)C)OCCOC,-0.63,4.35
CC(C)(C)c1cc(c(c(c1)OCOC)C(C)(C)C)OCCOC,-0.83,4.32
CC(C)(C)c1ccc(c(c1OCOCCOC)C(C)(C)C)OC,-0.46,4.35
CC(C)(C)c1ccc(c(c1OC)OCOC)C(C)(C)C,-0.7,4.19
CC(C)(C)c1cc(c(c(c1)OCCOC)C(C)(C)C)OCCOC,-0.91,4.32
CC(C)(C)c1cc(cc(c1C(C)(C)C)OC)OCOC,-0.31,4.04
CC(C)(C)c1ccc(c(c1OC)OC)C(C)(C)C,-0.74,4.27
CC(C)(C)c1ccc(c(c1OCCOC)C(C)(C)C)OC,-0.61,4.31
CN(C)[C@@H]1C=CC=C1c1ccccc1,0.37,4.11
CC(C)(C)c1cc(c(c(c1)OC)OCOC)C(C)(C)C,-0.85,4.12
CC(C)(C)c1cc(c(c(c1)OCCOC)OCCOC)C(C)(C)C,-0.84,4.27
CC(C)(C)c1cc(c(c(c1)OC)OC)C(C)(C)C,-0.92,4.08
CC(C)(C)c1cc(c(c(c1)OCOC)OCCOC)C(C)(C)C,-0.71,4.41
CC(C)(C)c1cc(c(c(c1)OC)OCCOC)C(C)(C)C,-0.71,4.29
CC(C)(C)c1cc(c(cc1OC)OCOC)C(C)(C)C,-0.78,4.06
C/C(=N/c1c(ccc2c1ONO2)Cl)/O,0.44,4.31
CNc1ccc(C#N)c2c1ONO2,0.44,4.32
CO[C@@H]1CC[C@H](C1)c1ccccc1,-0.59,4.94
C/C(=N/c1c(ccc2c1ONO2)F)/O,0.47,4.42
c1ccc(cc1)[C@@H]1CC[C@H](C1)c1ccccc1,-0.67,4.89
C/C(=N/c1cc(cc2c1ONO2)Cl)/O,0.45,4.41
C=Cc1cc(c2c(c1)ONO2)/N=C(/C)\O,0.43,4.2
C/C(=N/c1cc(c2c(c1)ONO2)OC)/O,0.2,4.1
c1ccc(cc1)c1ccc(c2c1ONO2)N,0.15,4.02
C/C(=N/c1ccc2c(c1Cl)ONO2)/O,0.29,4.24
C/C(=N/c1c(ccc2c1ONO2)O)/O,0.32,4.13
COCCOc1cncc(n1)OC,0.44,4.82
C/C(=N/c1cc(cc2c1ONO2)C(F)(F)F)/O,0.49,4.6
C/C(=N/c1c(ccc2c1ONO2)OC)/O,0.35,4.11
C/C(=N/c1cc(c2c(c1)ONO2)Cl)/O,0.33,4.25
C/C(=N/c1cc(c2c(c1)ONO2)O)/O,0.22,4.07
Cc1cc(cc2c1ONO2)/N=C(/C)\O,0.17,4.01
C/C(=N/c1ccc2c(c1N)ONO2)/O,0.12,4.02
CC(C)(C)c1cc(c(c(c1)OCOCCOC)OC)C(C)(C)C,-0.97,4.05
Cc1c(ccc2c1ONO2)/N=C(/C)\O,0.13,4.01
C=CC1(CCCCC1)c1ccccc1,-0.42,4.92
C=CC1(CCCC1)c1ccccc1,-0.4,4.95
C#Cc1cc(c2c(c1)ONO2)/N=C(/C)\O,0.4,4.36
C#Cc1cc2c(cc1/N=C(/C)\O)ONO2,0.38,4.15
C/C(=N/c1cc(cc2c1ONO2)O)/O,0.35,4.07
C/C(=N/c1cc(cc2c1ONO2)OC)/O,0.32,4.04
C/C(=N/c1cc(cc2c1ONO2)F)/O,0.44,4.37
C/C(=N/c1ccc(c2c1ONO2)F)/O,0.3,4.52
Cc1ccc2c(c1/N=C(/C)\O)ONO2,0.29,4.24
COCCOc1c(nccn1)OC,0.34,4.81
C/C(=N/c1ccc2c(c1)ON(C(F)(F)F)O2)/O,0.25,4.3
C/C(=N/c1ccc2c(c1F)ONO2)/O,0.27,4.25
CNc1cccc2c1ONO2,-0.36,4.01
Cc1ccc(c2c1ONO2)/N=C(/C)\O,0.22,4.28
C/C(=N/c1ccc2c(c1OC)ONO2)/O,0.14,4.13
C/C(=N/c1cc2c(cc1F)ONO2)/O,0.31,4.14
C/C(=N/c1cccc2c1ON(O)O2)/O,0.28,4.13
C/C(=N/c1cc(c2c(c1)ONO2)F)/O,0.33,4.26
C=Cc1c(ccc2c1ONO2)/N=C(/C)\O,0.42,4.08
Cc1cccc2c1ON(N(C)C)O2,-0.55,4.32
C/C(=N/c1cccc2c1ON(C(=O)C)O2)/O,0.44,4.42
CNc1c(nccn1)OCCOC,0.23,4.16
COCCOc1c(N)nccn1,0.34,4.35
C/C(=N/c1ccc(c2c1ONO2)O)/O,0.16,4.37
CN(C)c1c(ccc2c1ONO2)C(F)(F)F,0.35,4.26
C1CCc2c(C1)c(c(c(c2F)O)O)F,-0.33,4.57
CNc1cc(cc2c1ONO2)C(F)(F)F,0.3,4.27
Cc1ccc2c(c1)ON(N(C)C)O2,-0.34,4.31
CC(C)(C)c1c(N)nccn1,0.36,4.58
CN(C)N1Oc2cccc(c2O1)C(F)(F)F,0.42,4.54
C1CCc2c(C1)c(C#N)c(c(c2O)O)O,0.28,4.6
C1CCc2c(C1)cc(c(c2F)O)O,-0.36,4.37
C#Cc1c2CCCCc2c(c(c1O)O)OCCOC,0.22,4.41
CN(C)N1Oc2ccc(cc2O1)C(F)(F)F,0.28,4.52
C#Cc1c2CCCCc2cc(c1O)O,0.28,4.31
CCc1cnc(cn1)N(C)C,0.45,4.11
C1CCc2c(C1)c(c(c(c2O)O)O)Cl,0.01,4.4
CC1(C)CCCc2cc(c(cc12)O)O,-0.48,4.14
C1CCc2c(C1)c(c(c(c2O)O)O)F,-0.29,4.34
COC1(CCCc2cc(c(cc12)O)O)OC,-0.46,4.34
C1Cc2cc(c(cc2C(C1)(O)O)O)O,-0.34,4.33
CNc1ccc(c2c1ONO2)C(F)(F)F,0.12,4.28
C/C(=N/c1ccc(c2c1ONO2)OC)/O,0.22,4.18
CNc1c(ccc2c1ONO2)C(F)(F)F,0.23,4.24
CN(C)c1ccc(c2c1ONO2)C(F)(F)F,0.24,4.16
C/C(=N/c1cc2c(cc1Cl)ONO2)/O,0.31,4.2
C/C(=N/c1cc2c(cc1C(F)(F)F)ONO2)/O,0.43,4.4
C1Cc2cc(c(cc2C(C1)(C(F)(F)F)C(F)(F)F)O)O,-0.25,4.55
Cc1cc(c2c(c1)ONO2)/N=C(/C)\O,0.32,4.23
C#Cc1c2CCCCc2c(c(c1O)O)F,0.22,4.55
CN(C)c1cc2c(cc1C(F)(F)F)ONO2,0.35,4.06
C1CCc2c(C1)cc(c(c2C#N)O)O,0.49,4.54
CCc1c2CCCCc2c(c(c1O)O)N(C)C,-0.59,4.02
CC(C)(C)c1cnc(cn1)N,0.42,4.48
CC(C)(C)c1cnc(cn1)N(C)C,0.43,4.08
C=CC1(C=C)CCc2cc(c(cc2C1)O)O,-0.42,4.2
C1CC(Cc2cc(c(cc12)O)O)(O)O,-0.37,4.1
C1CC(Cc2cc(c(cc12)O)O)(C(F)(F)F)C(F)(F)F,-0.35,4.34
CC(C)(C)C1(CCc2cc(c(cc2C1)O)O)C(C)(C)C,-0.52,4.1
CC(C)(C)c1c2CCCCc2c(c(c1O)O)OC,-0.42,4.13
C1CCc2c(C1)cc(c(c2C(F)(F)F)O)O,0.16,4.4
CNC1(CCc2cc(c(cc2C1)O)O)NC,-0.38,4.01
CN(C)c1cncc(n1)OCCOC,0.33,4.11
CNc1cncc(n1)OCCOC,0.29,4.23
CC(C)(C)c1cncc(NC)n1,0.39,4.29
CC(C)(C)C1(CCCc2cc(c(cc12)O)O)C(C)(C)C,-0.36,4.17
CN(C)c1cncc(n1)OCCOCCOC,0.3,4.18
COCCOCCOCCOc1cncc(N)n1,0.36,4.39
CNc1cncc(n1)OCCOCCOCCOC,0.28,4.19
CNc1cncc(n1)OCCOCCOC,0.27,4.3
COCCOC1(CCc2cc(c(cc2C1)O)O)OCCOC,-0.39,4.25
COCCOC1(CCCc2cc(c(cc12)O)O)OCCOC,-0.39,4.39
CCC1(CC)CCCc2cc(c(cc12)O)O,-0.47,4.13
C#CC1(C#C)CCc2cc(c(cc2C1)O)O,-0.48,4.26
COCCOCCOc1cncc(N)n1,0.36,4.4
CNC1(CCCc2cc(c(cc12)O)O)NC,-0.48,4.06
C/C(=N/c1c(ccc2c1ONO2)OCCOCCOC)/O,0.34,4.14
C1Cc2cc(c(cc2C(C1)(F)F)O)O,-0.16,4.53
C/C(=N/c1c(nccn1)OCCOCCOC)/O,0.4,4.42
COc1c2CCCCc2c(c(c1O)O)O,-0.43,4.05
c1ccc(cc1)C1(CCc2cc(c(cc2C1)O)O)c1ccccc1,-0.46,4.19
C1CC(Cc2cc(c(cc12)O)O)(F)F,-0.36,4.33
COCCOCCOCCOc1cncc(n1)OCCOC,0.45,4.83
C/C(=N/c1c2CCCCc2cc(c1O)O)/O,0.11,4.05
CCc1c2CCCCc2c(c(c1O)O)/N=C(/C)\O,0.02,4.0
C1CCc2c(C1)cc(c(c2O)O)O,-0.38,4.2
C/C(=N/c1c2CCCCc2c(c2ccccc2)c(c1O)O)/O,0.08,4.06
CC(C)(C)c1cc(cc(c1C(C)(C)C)OCOC)OCOC,-0.35,4.07
C/C(=N/c1c2CCCCc2c(c(c1O)O)Cl)/O,0.17,4.24
C#Cc1c2CCCCc2c(c(c1O)O)O,0.25,4.33
C/C(=N/c1c2CCCCc2c(c(c1O)O)C(F)(F)F)/O,0.27,4.35
C/C(=N/c1c2CCCCc2c(C#N)c(c1O)O)/O,0.43,4.42
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCCOC)OC,-0.27,4.03
CC(C)(C)c1ccc(c(c1C(C)(C)C)OC)OCOC,-0.18,4.1
C/C(=N/[C@]1(CCCc2cc(c(cc12)O)O)/N=C(/C)\O)/O,-0.42,4.1
C1CC(Cc2cc(c(cc12)O)O)(N)N,-0.51,4.3
CC1(C)CCc2cc(c(cc2C1)O)O,-0.57,4.13
CCc1c2CCCCc2c(C#N)c(c1O)O,0.45,4.49
CCc1c2CCCCc2c(CC)c(c1O)O,-0.35,4.05
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCOC)OCCOC,-0.12,4.28
C=Cc1c2CCCCc2c(c(c1O)O)OCCOCCOC,0.26,4.15
Cc1c2CCCCc2cc(c1O)O,-0.43,4.11
CC(C)(C)c1cc(cc(c1C(C)(C)C)OC)OCOCCOC,-0.33,4.01
COCCOc1c2CCCCc2c(c(c1O)O)C(=O)O,0.44,4.44
C=Cc1c2CCCCc2c(c(c1O)O)C(C)(C)C,0.28,4.06
C1CCc2c(C1)c(c(c(c2N)O)O)C(=O)O,0.42,4.04
C/C(=N/c1c2CCCCc2c(c(c1O)O)C(=O)O)/O,0.35,4.27
C1Cc2cc(c(cc2C(C1)(N)N)O)O,-0.48,4.17
COCCOCCOCCOc1c(nccn1)OCCOC,0.35,4.82
CC(C)(C)c1cnc(cn1)NC,0.42,4.24
Cc1c2CCCCc2c(c(c1O)O)/N=C(/C)\O,0.06,4.0
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCOC)OCOC,-0.13,4.21
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCCOC)OCCOC,-0.15,4.29
Cc1c2CCCCc2c(c(c1O)O)Cl,-0.32,4.31
CC(C)(C)c1ccc(c(c1C(C)(C)C)OCCOC)OCOC,-0.22,4.13
C1CCc2c(C1)c(C#N)c(c(c2N)O)O,0.15,4.13
COCCOc1c2CCCCc2c(c(c1O)O)OC,-0.46,4.03
C#Cc1c2CCCCc2c(c(c1O)O)/N=C(/C)\O,0.24,4.2
CC(C)(C)c1ccc(c(c1C(C)(C)C)OC)OCCOC,-0.19,4.31
CC(C)(C)c1cc(c(cc1C(C)(C)C)OC)OC,-0.86,4.03
CC(C)(C)c1cc(c(cc1C(C)(C)C)OCOC)OCCOC,-0.79,4.11
C#Cc1c2CCCCc2c(c2ccccc2)c(c1O)O,0.45,4.34
CC(C)(C)c1cc(c(cc1C(C)(C)C)OCCOC)OCCOC,-0.74,4.41
c1ccc(cc1)c1c2CCCCc2c(c(c1O)O)O,-0.12,4.24
COCCOc1c(nccn1)OCCOC,0.35,4.84
COCCOc1cncc(n1)OCCOC,0.46,4.85
COCCOCCOc1c2CCCCc2c(c(c1O)O)OC,-0.45,4.09
C/C(=N/c1ccc(c2c1ONO2)OCCOCCOCCOC)/O,0.24,4.27
CCc1c2CCCCc2c(c(c1O)O)NC,-0.73,4.05
COCCOCCOc1cncc(n1)OCCOC,0.44,4.85
CC(C)(C)c1c2CCCCc2cc(c1O)O,-0.33,4.1
COCCOCCOc1c2CCCCc2c(C#N)c(c1O)O,0.47,4.5
CNc1c(nccn1)OCCOCCOC,0.22,4.13
COCCOCCOCCOc1c(N)nccn1,0.33,4.35
c1cc2c(cc1C(F)(F)F)ONO2,0.43,4.72
c1ccc(cc1)c1ccc2c(c1)ON(O)O2,0.33,4.48
C/C(=N/c1c2CCCCc2c(c(c1O)O)F)/O,0.12,4.19
COCCOCCOc1cncc(n1)OC,0.43,4.8
c1c(c(cc2c1ONO2)O)Cl,0.17,4.29
COCCOCCOc1cncc(n1)OCCOCCOC,0.46,4.83
C#CC1(C#C)CCCc2cc(c(cc12)O)O,-0.37,4.36
CCC1(CC)CCc2cc(c(cc2C1)O)O,-0.54,4.12
C/C(=N/[C@]1(CCc2cc(c(cc2C1)O)O)/N=C(/C)\O)/O,-0.5,4.2
C1Cc2cc(c(cc2C(C1)(C(=O)O)C(=O)O)O)O,0.34,4.44
COCCOCCOCCOc1cncc(n1)OC,0.43,4.8
CNc1cnc(cn1)OCCOCCOC,0.48,4.0
C/C(=N/c1c2CCCCc2c(c(c1O)O)N(C)C)/O,-0.0,4.07
COC1(CCc2cc(c(cc2C1)O)O)OC,-0.5,4.19
c1ccc(cc1)c1ccc2c(c1N)ONO2,0.09,4.19
c1cc2c(c(c1C(F)(F)F)O)ONO2,0.33,4.76
CN(C)c1c2CCCCc2c(c2ccccc2)c(c1O)O,-0.15,4.08
CC(C)(C)c1c2CCCCc2c(c(c1O)O)Cl,-0.09,4.29
C=CC1(C=C)CCCc2cc(c(cc12)O)O,-0.33,4.26
CN(C)c1c(nccn1)OCCOCCOCCOC,0.28,4.0
COCCOCCOc1c(N)nccn1,0.33,4.29
CNc1c2CCCCc2c(c(c1O)O)C(F)(F)F,0.01,4.4
CC(C)(C)c1c(NC)nccn1,0.24,4.35
c1ccc(cc1)C1(CCCc2cc(c(cc12)O)O)c1ccccc1,-0.33,4.27
CNc1c(nccn1)OCCOCCOCCOC,0.21,4.1
COc1ccc2c(c1)ON(C(F)(F)F)O2,-0.1,4.37
CCc1cc(cc2c1ONO2)Cl,0.03,4.46
C#Cc1cc(c2c(c1)ONO2)N(C)C,0.44,4.0
