P(=O)(OCCCl)(OCCCl)OCCCl,5.72
Cc1c(C)c(C)c(c(c1C)C)C,4.39
[C@](CN(=O)=O)(NC(=O)C)(C)c1ccccc1,5.41
O(C)c1c(O)c(OC)cc(c1)C(=O)O,4.62
C(C)(C)(C)[C@@H]1CC[C@H](CC1)O,5.64
C(=C(Cl)Cl)[S@](=O)CCC,5.17
N(=O)(=O)c1c(Cl)ccc(c1)Cl,5.74
O(C)[C@@]12[C@@](C)(C[C@@H](O1)/C=C/C)C(=O)CC2,5.24
O=S1(=O)c2c(CN1)cccc2,5.64
C[C@@]1(O)[C@H]2[C@@H](CCCC2)CCC1,5.21
CN1C(=O)N(C)C(=O)CC1=O,6.13
O=C1c2c3c4c(C(=O)OC(=O)c4cc2)ccc3C(=O)O1,6.01
O=C1N(C(=O)N=N1)c1ccccc1,5.59
C([C@@H](/C=C/C)OC)C1(C)C(=O)CCC1=O,4.73
O(C(=O)CCCC)CCCC,6.15
C(C=C)c1c(cccc1)c1ccccc1,4.78
C(CC1=C(C)CCCC1=O)C1=C(C)CCCC1=O,4.98
S(=O)(=O)([C@H]1[C@H](S(=O)(=O)c2ccccc2)CC1)c1ccccc1,5.82
P(=O)(C(Cl)(Cl)Cl)(OCC)OCC,6.45
C(=C)c1ccccc1.C(=O)(C=C)NC,4.68
C(C#N)(C#N)[C@H]1c2c(OC(=C1C#N)N)cccc2,4.87
C(=O)(C)n1c2c(oc1=O)cccc2,5.17
OC1c2c(Oc3c1cccc3)cccc2,4.65
C(=O)(Sc1ccccc1)c1ccccc1,4.96
Oc1ccc(cc1)c1ccsc1,4.18
C(=Cc1ccccc1)(c1ccccc1)c1ccccc1,4.15
Oc1c(cc(cc1)O)c1c(O)ccc(c1)O,4.27
S(SCC(=O)O)CC(=O)O,4.98
c12c3C=Cc1cccc2ccc3,4.51
C([C@@H](CCCCCC)O)CCC(=O)C,5.63
Nc1c2c(c(N)ccc2)ccc1,3.46
C(=CN(C)C)(C(=O)OC)C(=O)OC,4.48
C(C=C)c1cc(O)c(cc1)O,4.35
C(CCN(C)C)N1c2c(Sc3c1cccc3)cccc2,3.50
C(SC=C(Cl)Cl)c1ccccc1,4.60
C(F)(F)(F)c1ccc(cc1)c1ccc(cc1)C(F)(F)F,5.31
O[C@H]1[C@H](Oc2c(C1)c(O)cc(c2)O)c1cc(O)c(cc1)O,4.46
O[C@H]1[C@H](O)CSSC1,4.74
O(C)c1c(N(=O)=O)cccc1,5.23
[O]S1([O])OC(c2c1cccc2)(c1cc(O)c(cc1)O)c1cc(O)c(cc1)O,4.59
Cc1cc(C)nc(c1)C.Cl[O].[O].[O].[OH],5.35
C(=C\C(=O)O)/c1cc(O)c(cc1)O,4.52
[C@H](C(=O)N1CCCC1)(OC)c1c(OC)cccc1,4.71
C(C)(C)c1c(P)c(C(C)C)cc(c1)C(C)C,4.44
C(CC)N1[CH]N(C=C1)C.[Cl],5.24
P(c1ccccc1)(c1ccccc1)c1ccccc1,4.10
C1(=[S]C=CS1)C1=[S]C=CS1,3.19
O=c1c2c(c3c(c(=O)o1)cccc3)cccc2,5.33
C(=O)(O)c1c(O)c(O)ccc1,4.68
O=C1C2=C(O[C@](C2)(OC(=O)C)C)CC(C1)(C)C,5.02
C(CCCc1ccccc1)c1ccccc1,5.13
O=C1/C(=C/2\C(=O)c3c(N2)cccc3)/Nc2c1cccc2,4.01
C(=O)(O)c1[nH]c2c(c1)cc(cc2)O,4.33
O(C)[C@@]12[C@@](C)(C[C@@H](O1)c1ccccc1)C(=O)CC2,5.28
C(NCC(=O)O)P(=O)(O)O,4.86
C(=O)(CC(=O)C(F)(F)F)c1cccs1,5.55
Clc1c(C)ccc(c1)Cl,5.24
C(N)[C]1N([N]OC1=O)c1ccc(cc1)C,4.73
N(=O)(=O)c1cc2c(cc1)[nH]c(=S)[nH]2,4.67
O(S(C)([O])[O])[C@@H]1[C@@H](C)[C@@H](OS(C)([O])[O])CCC1,6.22
C(#N)c1cc(N(=O)=O)ccc1C,6.24
S(=O)(=O)(NC(=O)Nc1nc(C)cc(n1)C)c1c(C(=O)OC)cccc1,5.37
C(=O)(OC(=O)/C=C/C)/C=C/C,5.82
[C@H](OC(=O)c1ccc(cc1)C)(CCCC(=O)C)c1ccccc1,5.46
C(#N)c1c(N(=O)=O)cccc1C#N,6.70
[C@H](CCC(=O)O)(C(C)(C)C)C=C,5.33
O(C)C1C(=O)NC(=S)NC1=O,5.42
c12c(cc3c(c1)CCCC3)CCCC2,4.51
C(C)(C)(C)c1c(O)c(C(C)(C)C)cc(c1)OC,3.93
N(C(=S)NCCCC)CCCC,4.54
C(=O)(OCC)c1ccccc1,5.75
C(=C\c1ccncc1)/c1ccncc1,5.00
C(=N\O)(\C(=O)O)/c1ccccc1,5.13
C(=C\N(C)C)(/C(=O)OCC)\Cl,4.18
C(=O)([C@@H](C(=O)C)C)c1ccccc1,5.63
C(C#N)c1nc2c(s1)cccc2,5.21
O=C1c2c(C(=O)C=C1)c(O)ccc2,5.28
N(C)(C)c1c2c(ccc1)cccc2,3.65
[C]1(SC2=C(S1)SCS2)C1=[S]C=CS1,3.26
Cc1c2c(oc(=O)c1)cccc2,5.17
C(CCS([O])([O])[O])N1C=C[CH]C=C1,5.25
N(C(=O)C)[C@@H]1[C@@H](N(=O)=O)CCC1,5.80
C(=C(\[S@](=O)C)/SC)/c1c2c(ccc1)cccc2,4.32
S=c1[nH]c2c([nH]1)cc(cc2)C,4.21
C(=O)(O)c1cc(O)c(c(c1)O)O,4.72
C(=C\OC)(/C(=O)OCC)\Cl,5.07
Cl[O].[O].[O].[O].CN1c2c(N([C]1C)C)cccc2,5.44
S(CC(=O)O)CSCC(=O)O,4.80
O(C)c1c2c(c(c3c1cccc3)OC)cccc2,3.76
S(SCCO)CCO,4.59
S(Sc1ccc(cc1)C)c1ccc(cc1)C,4.53
S(SCCC)CCC,4.52
C(=O)(OCC)C1(C(=O)OCC)N(Cc2ccccc2)C(=O)[C@@H]1C,5.36
[C@H](C(C)(C)C)(O)c1ccccc1,5.04
c12[C@H]3c4c5c6c1c1ccc6ccn5ccc4=CC=C3[CH][CH]c2cc1,-0.66
[S@]([CH2])(c1ccc(cc1)C#N)c1ccccc1,3.37
Cl[C@@]12[C@@H]3[C@H]([C@@]([C@@H]1Cl)(C(=C2)Cl)Cl)C=CC3,5.45
Cc1c2c(nc(c1)OC)cccc2,4.73
C(=O)(C)c1c(Cl)cc(cc1)Cl,5.56
C(=O)(O)c1ccc(cc1)C(=O)O,6.15
[C@H](CN(=O)=O)(O)c1ccc(cc1)C,5.15
c1cc(ccc1N(=O)=O)N(=O)=O,6.95
P(=O)(OCCCC)(OCCCC)C(C)(C)O,5.54
O=C1c2c(C(=O)N1O)ccc(c2)N(=O)=O,5.79
C[C@H]1C2=C(O[C@H]1Sc1ccccc1)CCCC2=O,4.72
O=C1c2c(C(=O)N1O)ccc(c2)NC(=O)C,5.10
O=C1c2c(C=CC1=O)cccc2,5.54
O=C1C2=C(O[C@@H](C2)C[Si](C)(C)C)CC(C1)(C)C,4.69
C(N(Cn1c2c(nn1)cccc2)C)n1c2c(nn1)cccc2,5.02
C(=C(\[S@](=O)C)/SC)/c1cc2c(cc1)cccc2,4.45
C[C@]1(O)[C@@H](c2ccccc2)CCC1,4.82
O(CC(=O)O)c1c(Cl)cc(c(c1)Cl)Cl,5.03
N(C(=S)NN)c1ccccc1,4.56
C(F)(F)(F)c1ccc(cc1)CNC(C)C,4.39
C(C#N)(C#N)[C@@]12[C@H]3[C@@H](C[C@@H]1CC(C2)(C)C)C(=O)OC3,6.35
S([C@@H](C(F)(F)F)F)c1ccc(cc1)Cl,5.07
Cl[C@H]1[C@@H](Cl)[C@H](Cl)[C@H]([C@H]([C@@H]1Cl)Cl)Cl,6.62
O=C1C2=C(Cc3c(C2)[nH]c2c(c3=O)cccc2)N[C]2[C]1[CH][CH][CH][CH]2,0.24
O=C1O[C@@]2([CH][CH]1)C=CC(=O)C=C2,1.42
P(N(CC)CC)(N(CC)CC)(N(CC)CC)[S],4.21
C(=O)(OC)[C@@]12[C@@](OC)(O[C@H](C1)c1ccccc1)CCCC2,5.22
S([O])([O])(O)c1c(C)ccc(c1)N,4.29
O=C1c2c(C(=O)N1O)c(Cl)c(c(c2Cl)Cl)Cl,5.73
N(=O)c1c(C)c(C)c(c(c1C)C)C,4.04
C(=O)(OC)c1ccc(cc1)Cl,5.65
C(=C)(CC(=O)OC)C(=O)OC,6.18
C(C[C@@H](C)O)c1ccccc1,5.19
[C@H]([C@@H](CC(=O)OC)c1ccccc1)(CC(=O)OC)c1ccccc1,5.08
P(=O)(C#CN(C)C)(OCC)OCC,4.58
C(=O)c1c(F)c(F)cc(c1F)F,5.80
C(=C\CC(=O)O)(/CC(=O)O)\C,5.26
[C@H](CCC=C(C)C)(CC=O)C,4.81
[C@@H](C(=O)O)(O)c1ccccc1,5.47
S(C=C)c1cc2c(cc1)cccc2,4.23
O=C1c2c(C(=O)c3c1cccc3)ccc(c2)C(=O)Cl,6.10
N(=O)(=O)c1c2c(C(=O)N(C2=O)O)ccc1,5.77
c12c(cc3c(c1)cccc3)cccc2,3.99
[S@]([O])(O)c1cc2c(cc1)cccc2,4.85
C(OC(=O)c1ccc(cc1)C)C1c2c(c3c1cccc3)cccc2,4.56
C(=O)c1c(F)c(F)c(c(c1F)F)F,6.06
C(CC(=O)NCc1ccccc1)c1ccccc1,5.20
N(=O)(=O)c1cc2c(cc1)[nH]cn2,5.36
N(=O)(=O)c1c(N(=O)=O)cccc1,6.55
C(S([O])([O])O)CCS,5.53
Oc1c(Cl)cc(cc1Cl)Cl,5.06
C(=O)(O)c1cc(Cl)cc(c1)Cl,5.76
Cl[C@@]12C(Cl)(Cl)[C@@](C(=C1[CH2])[CH2])(C(=C2Cl)Cl)Cl,5.57
O=C1C2=C(O[C@@H](C2)C(=O)OCC)CC(C1)(C)C,4.97
C(=O)(CCCCCCC(=O)OCC)OCC,6.19
C[C@]12[C@H]([C@@H]3[C@@H](CC1)c1c(CC3)cc(cc1)OC)CC[C@@H]2O,4.35
S(c1ccc(cc1)C(=O)C)c1ccccc1,4.58
C(=O)(CCC(=O)O[C@H](C(=O)OCC)C)c1cc[nH]c1,4.95
C(C(Cl)(F)F)(Cl)(Cl)F,7.77
C(=C\SC)/c1cc2c(cc1)cccc2,3.90
[S@]([CH2])(c1cc2c(cc1)cc1c(c2)cccc1)c1ccccc1,3.23
O=C1c2c(C(=O)C(=C1)OC)cn(c2)C,5.11
c1ccc(cc1)Cn1ccc(=c2ccn(cc2)Cc2ccccc2)cc1,1.91
C(=O)(C(=O)c1ccccc1)N1[C@H](C)CCC1=O,5.57
O=C1c2c(C(=O)N1O)ccc(c2)C(=O)OC,5.62
C(=O)(c1ccccc1)c1ccccc1,5.46
P(Cl)(Cl)c1ccccc1,5.39
C(COCCOC)OCC(=O)O,5.32
Cl[O].[O].[O].[O].C12=C(C=C([S]=C1c1c(CC2)cccc1)c1ccccc1)c1ccccc1,5.26
C(N(CCCC)CCCC)C(F)(F)F,4.42
C(OC(=O)C)c1c(C)c(C)c(c(c1C)C)C,4.58
C(#CC(C)(C)O)c1ccccc1,4.96
[C@@H]([C@@H]([C@H](CO)O)O)(C(=O)C(=O)O)O,5.69
C(=O)(OCC=C)c1ccc(cc1)C,5.48
P(CCC)(CCC)CCC,4.09
O=C1C2=C(O[C@@H](C2)/C=C/C)CCC1,4.72
O(C(=O)Cl)c1ccccc1,5.47
C(CC=C(C)C)[C@@]1(O)C[C@@H](C(C)C)C[C@@H](C1)O,4.85
Cc1c(C)n([O])c(c(n1[O])C)C,4.42
C([C@@H]([C@@H]([C@@H](CO)O)O)O)n1c2c(nc3c1nc(=O)[nH]c3=O)cc(c(c2)C)C,4.95
S(C1(F)c2c(c3c1cccc3)cccc2)c1ccccc1,4.75
N(C(=S)NN)c1ccc(cc1)N(=O)=O,4.79
[C@H](CCC=C(C)C)(C)C1=C(O)C(=O)C(=CC1=O)C,4.83
N(CCCS([O])([O])O)(CC)c1cc(OC)ccc1,3.78
C(=O)(O)c1cc2c(cc1)OCO2,4.66
C(=O)(NC(=O)C(=O)O)C1(NCC)CCCCC1,4.80
[C@]([C@@](C)(O)c1ccc(cc1)OC)(C)(O)c1ccc(cc1)OC,4.51
c12c(c(c3ccc(cc3)OC)ccc1c1ccc(cc1)OC)nsn2,3.99
Clc1cc2c(cc1)[nH]cc2,4.40
O=C1c2c(C(=O)N1O)ccc(c2)OC,5.15
C(NCc1ccccc1)c1ccccc1,4.38
C(CN)c1c2c([nH]c1)ccc(c2)O,4.07
S(SCCCCCC)CCCCCC,4.51
C(OC)(OC)[C@H]1c2c(cc(cc2OC)OC)CCC1,4.15
c12c3c(c(ccn3)c3ccccc3)ccc1c(ccn2)c1ccccc1,4.73
[C@@H]12[C@H]3[C@@H]1c1c([C@@H]2c2c3cccc2)cccc1,4.02
O(C)c1cc(C(=O)C)ccc1O,4.66
C(=C\S(=O)(=O)c1ccc(cc1)C)/c1c2c(cc3c1cccc3)cccc2,4.09
C(CCO)n1c2c(nn1)cccc2,5.20
C(=N\NC(=S)Nc1ccccc1)(\C)/c1cnccn1,4.54
S(c1cc2c(cc1)cc1c(c2)cccc1)c1ccccc1,3.89
C(CCCCC)n1c2c(c3c1cccc3)cc(cc2)C=O,4.38
N(C(=O)c1ccccc1)(Cc1ccccc1)C(=O)OCC(Cl)(Cl)Cl,5.21
S=c1[nH]c(=S)[nH]c(=S)[nH]1,5.32
N(=O)(=O)c1c(N(=O)=O)ccc(c1)Sc1ccccc1,4.93
C(=C\SC)/c1ccc(cc1)OC,3.73
c1cc2c3c4c1c(=O)n(c(=O)c4ccc3c1c3c2ccc2c3c(cc1)c(=O)n(c2=O)C)C,4.50
[C@H](C(=O)CCC(=C)C)(C(=O)OC)CC=C,5.27
C(/C=C\CC(=O)N1CCCCC1)c1cc2c(cc1)OCO2,4.19
N(C1(C(=O)NC(=O)C(=O)O)CCCCC1)c1ccccc1,4.22
C(N1[C@H](C(=O)OCC)[C@@H](C1=O)CC)c1ccccc1,5.31
O=C1CN(NO1)c1ccc(cc1)OC,4.04
CC1=CCC[C@H]2C1=CC(=O)O2,5.14
C(CC(=O)O)SSCCC(=O)O,4.81
S([O])([O])(O)c1ccccc1,6.14
C(=N\c1cccs1)/c1cccs1,4.11
C(=O)(O)c1c(Cl)ccc(c1)Cl,5.59
[C@@H]12c3c([C@@H](c4c1cccc4)c1c2cccc1)cccc3,4.61
C(=O)(CCC(=O)C)c1cccs1,5.20
N(=O)(=O)c1cc(CN)ccc1,4.97
S(=O)(=O)(NCc1ccccc1)c1ccc(cc1)C,5.28
C(C)(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,5.82
C(=S)(OCC)c1ccc(cc1)OC,4.91
C(C(=O)OC)c1cc(OC)ccc1,4.68
Fc1c(F)c(F)c(c(c1F)F)S,5.25
C(=C\1/[C@@H]2[C@@H](OC1)CCCC2)\[Si](C)(C)C,4.94
O=C1OC2(c3c1cccc3)c1c(Oc3c2ccc(c3)O)cc(cc1)O,4.79
O=c1c2c(n(cn2)[C@@H]2O[C@@H]([C@H]([C@H]2O)O)COP(=O)(O)O)nc([nH]1)N,4.34
[S@](=O)(c1ccc(cc1)C)C1CCCCC1,4.76
N(C(C)C)(C(C)C)/N=N/N(C(C)C)C(C)C,2.98
[C@H]([C@@H](NC(=O)C)c1ccccc1)(N(=O)=O)c1ccccc1,5.50
C(CCCCCCC)N1C(=O)CCC1,5.11
C(=O)(C(=O)c1ccco1)N1[C@@H](C(C)C)COC1=O,5.67
Cc1ccc(cc1)C1(SCCCS1)c1ccc(cc1)C,4.33
C(=O)(OC(=O)CCC)CCC,5.96
O=S1(=O)c2c(C(=O)N1)cccc2,6.37
S(C(=C)C)c1ccccc1,4.46
C(N)c1c(Cl)cc(cc1)Cl,4.90
Nc1c2c(c3c(c1)Oc1c([N]3)ccc(c1)N(CC)CC)cccc2.[Cl],4.03
S(Sc1ccc(cc1)F)c1ccc(cc1)F,4.72
C(CC/C=C/OC)c1ccoc1,4.42
C(=C\1/C=C(C(C)(C)C)C(=O)C(=C1)C(C)(C)C)\c1ccccc1,4.46
c12c3c4c5c6c1c1ccc6ccc5ccc4ccc3ccc2cc1,4.22
C(Sc1ccccc1)(C(=O)C)C(=O)C,4.66
C(CC(C)(C)C)(C)(C)c1ccc(cc1)OCCO,4.45
C(=O)(C)N1[C@H]2[C@@H](OC1=O)Cc1c2cccc1,5.39
C(=O)(OC)c1c(C(=O)OC)cccc1C(=O)OC,5.96
Cc1cc(ccc1N)c1cc(C)c(cc1)N,3.35
[Si](CCCN=C=O)(OCC)(OCC)OCC,5.69
O(C)c1c(Cl)c(C(=O)O)ccc1Cl,5.24
C(=C1c2c(C(=O)c3c1cccc3)cccc2)(c1ccccc1)c1ccccc1,4.00
[C@H](P(=O)(OCC)OCC)(O)C1CCCCC1,5.52
S(C=C(Cl)Cl)c1ccc(cc1)Cl,4.56
C(NCC(=O)OC)(c1ccccc1)(c1ccccc1)c1ccccc1,4.48
[C@H](N(CC(F)(F)F)CC)(C#N)c1ccccc1,5.02
C(=C)c1cc2=c3n(CCCn2cc1)ccc(c3)C,2.06
S(Sc1nc2c(s1)cccc2)c1nc2c(s1)cccc2,4.91
Cc1c2c3c4c(cc(cc4CC2)C(C)(C)C)CCc3c(c1)C,4.10
S(CC(F)(F)F)c1ccccc1,4.71
C(=N\CCCC)/c1ccccc1,4.96
[Si](CCCN)(OCC)(OCC)OCC,4.79
P(CC(=O)O)(CC(=O)O)CC(=O)O,4.95
[N]([N]c1c(N(=O)=O)cc(cc1)C)c1c2c(ccc1O)cccc2,4.37
C[C]1[C]2[CH][C]([C]([C]1C)C)CCc1cc(CC2)c(C)cc1C,0.41
Cl[C@@]12[C@@H]3[C@H]([C@@]([C@@H]1Cl)(C=C2)Cl)[C@H]1C[C@@H]3C=C1,5.17
P(Cl)(Cl)c1c(C(C)C)cc(cc1C(C)C)C(C)C,5.18
c12c(cccc1)OCCOCCOc1c(OCCOCCO2)cccc1,4.28
C(/N=C/c1ccc(cc1)C)c1ccc(cc1)C,4.85
[C@@]12(C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@@H]1[C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3,5.18
C(CCCCCCN)CCCCCN,4.87
Cn1c2c(nc1NC(=O)c1ccccc1)cccc2,4.52
Cc1c2c3c4c(cc(cc4CC2)C)CCc3c(c1C)C,3.96
C(C)(C)[C@@H]1N2[C@H]([C@@H](O1)c1ccc(cc1)N(=O)=O)CO[C@H]2C(C)C,4.61
P(=O)(Oc1c(Cl)cccc1)(Oc1c(Cl)cccc1)Oc1c(Cl)cccc1,5.34
C(C(=O)OCC)C1=C(C)[C@H](C(=O)OCC)CCC1=O,5.43
C(=O)(C(C)(C)C)n1c2[C@H]([C@@H](OC)SC)CCCc2cc1,4.20
C(C#N)(C#N)[C@H]1c2c3c(ccc2OC(=C1C#N)N)cccc3,4.82
N(CC(C)C)(CC(C)C)CC(C)C,3.92
S(=O)(=O)(NC(=O)C)c1ccc(cc1)C,5.65
C1(=C2C(=C[CH]C=C2)C2=C[CH]C=C[C]12)C1=C2C(=C[CH]C=C2)C2=C[CH]C=C[C]12,4.03
C(CC(=O)c1ccccc1)(CC(=O)c1ccccc1)c1ccncc1,5.45
C(C(=C)C(=O)OCC)(OC)(c1ccccc1)c1ccccc1,5.17
N(C(=O)c1c(N)cccc1)c1ccc(cc1)C(=O)C,4.27
O(OC(F)(F)F)C(F)(F)F,7.63
O(C)c1c2c(c(cc1/C=C/C=C(C)C)OC)C(=O)C=CC2=O,4.20
N(=C\c1ccccc1)/[C@@H]1[C@@H](OC(OC1)(C)C)c1ccc(cc1)N(=O)=O,5.14
[C@]([C@@](C)(O)c1ccc(cc1)C(F)(F)F)(C)(O)c1ccc(cc1)C(F)(F)F,5.50
O(C(=O)C)[C@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)CO[C@H]1Nc1ccc(cc1)N(=O)=O,4.83
O=C1C(C(=O)NC(=S)N1)C1C(=O)NC(=S)NC1=O,5.46
C1(C(=O)C(=O)C(CCC1)(C)C)(C)C,5.10
O(C)[C@H]1c2c(cccc2OC)CCC1,4.53
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,7.25
O=c1n2n(c(=O)n1c1ccccc1)[C@H]1[C@]([C@@H]2C=C1)(C)O,4.61
C1(C(=C(C(C(=C1F)F)(F)F)F)F)(F)F,6.74
C(OC)(OC)[C@H]1c2c(cco2)CCC1,4.42
FC1=C[C@H]2[C@@H]([CH][CH]1)n1c(c3c2cccc3)nnn1,2.61
C(#N)c1ccc(cc1)n1ccc(=c2ccn(cc2)c2ccc(cc2)C#N)cc1,2.46
P(=O)(N(CC)CC)(N(CC)CC)N(CC)CC,4.36
CC1=C[C](C2=C3C(=CC=C[CH]3)C3=C[CH]C=C[C]23)C=C(C1=O)C,4.34
[S@@](=O)(/C(=C(/[S@@](=O)c1ccc(cc1)C)\Cl)/Cl)c1ccc(cc1)C,5.17
P(=O)(C([C@@H](N(C)C)OC)(Cl)Cl)(OCC)OCC,4.40
C(=O)(c1c(/N=C(/OC)\C)cccc1)c1ccccc1,4.49
C(=C1c2c(c3c1cccc3)cccc2)c1ccc(cc1)OC,4.01
C[C@]12[C@@]3(C)[C@@H](CC[C@@H]1C(=O)CCC2)C(=O)CCC3,5.25
C(OP(=O)(OCC)OCC)c1c2c(ccc1)cccc2,4.61
O=C1C2(N(CC(=O)N1)c1ccccc1)CCCCC2,4.38
S(=O)(=O)(/C=C/c1ccccc1)c1ccc(cc1)C,5.15
[Si](N(CC)CC)(C)(C)c1ccc(cc1)OC,3.92
c12C3=C4[C@@]5([C@@]3(c3c(c1[nH]c1c2cccc1)c1c([nH]3)C=C[CH][CH]1)N5)C=CC=C4,-5.51
C(=O)(c1c2c(c(C(=O)c3ccccc3)ccc2)ccc1)c1ccccc1,4.82
[C@H]1([C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3)[C@@H]1[C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3,5.31
O(C)c1c2c(c(cc1[C@@H]([C@H](C=C(C)C)O)O)OC)C(=O)C=CC2=O,4.67
C(=C(C)C)(C(=O)OCC)CCC(=C(C)C)C(=O)OCC,4.90
c1(c2ncccn2)ncccn1,5.37
C(OC(=O)CC[C@@H](C(=O)O)N)c1ccccc1,5.28
N([C]CCCC)(CCCCC)CCCCC,3.23
C(=O)(O)[C@@H]1[C@@H](C(=O)O)[C@@H](C(=O)O)[C@H]([C@H]([C@@H]1C(=O)O)C(=O)O)C(=O)O,6.44
C(=N\Nc1ccccn1)/c1ccc(cc1)N(=O)=O,4.36
C(CCC)C1(CCCC)COc2c(OC1)csc2,4.56
[Si](CCCCl)(OC)(OC)OC,5.85
P(=O)(OC/C=C/c1ccccc1)(OCC)OCC,4.78
C(Cc1ccc(cc1)N)c1ccc(cc1)N(=O)=O,3.93
C(Cl)c1cc2c(cc1)OCCOCCOCCOCCO2,4.22
C(C[C@H]1c2c(OC1)cccc2)[C@H]1c2c(OC1)cccc2,4.50
O(C(=O)C)[C@H]1[C@H](OC(=O)C)C=CO[C@@H]1COC(=O)C,5.16
C([C@H]1C(=O)[C@H](C)CCC1)c1ccccc1,4.79
C([C@@H]1[C@@H](Cc2cc(OC)c(cc2)O)C(=O)OC1)c1cc(OC)c(cc1)O,4.37
[S@](O[Na])([O])c1ccc(cc1)SSc1ccc(cc1)S([O])([O])O.O[Na],4.11
C(S(=O)Cc1ccccc1)c1ccccc1,4.90
[Si](Cl)(c1ccccc1)(c1ccccc1)c1ccccc1,5.40
S(SC1CCCCC1)C1CCCCC1,4.49
C(CC[C@H](CO)O)CCCCC,5.79
C(C)(C)(c1ccc(cc1)OC[C@@H]1CO1)c1ccc(cc1)OC[C@@H]1CO1,4.35
C(CCCCOCCOC)CSC(=O)C,5.58
C(Cn1cccc1)c1cc2=c3n(CCCn2cc1)ccc(c3)C,1.65
c1(c2c(cc3c1cccc3)cccc2)c1ccccc1,3.94
[C@H](OC)(SC)[C@H]1[C@H]2C(=C[C@H](O2)OC)CCC1,4.89
C1(=C(C(=O)C(=C(C1=O)Cl)C)Cl)Cl,6.02
c12c3c4c5c6c1c1ccc6ccc5ncc4ccc3ccc2cc1,4.36
[C@@]12(C[C@@H]3C[C@H](C1)C[C@H](C2)C3)CC,5.58
O(Cc1ccccc1)c1c(OC)cc(cc1)/C=N/NC(=O)N,4.06
C(SCl)(c1ccccc1)(c1ccccc1)c1ccccc1,5.07
C(N=C=O)(c1ccccc1)(c1ccccc1)c1ccccc1,5.05
C(CC(=O)O)n1cccc1.C(CC(=O)OCCCC)n1cccc1,4.28
N(C(=O)C)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,5.29
CC1=Nc2c([C@H](O1)c1ccccc1)cccc2,4.59
C(C)(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,5.89
CC(C)(C)c1cc(c(cc1OC)C(C)(C)C)OC,3.44
C(C(=O)OCC)(CCC(=O)OCC)CCC(=O)OCC,6.21
C(OC(=O)NC(=O)c1ccccc1)c1ccc(cc1)N(=O)=O,5.75
[C@H](CN(=O)=O)(O)c1ccc(cc1)c1cccnc1,4.94
N(CCN(CC)CC)c1c2c3n(c4c(c2=O)C=C[CH][CH]4)cnc3cc1,3.73
P(Oc1ccc(cc1)N(=O)=O)(OC)(OC)[S],5.48
O(C[C@@H](CNC(C)C)O)c1ccc(cc1)CCOC,4.25
O(C(=O)C)[C@H]1[C@H](OC(=O)C)[C@@H](COC(=O)C)OC=C1OC(=O)C,4.83
C(=O)(C(C)(C)C)n1cc(cc1)CCC/C=C/SC,4.29
C(CC/C=C/OC)c1cc(OC)cc(c1)OC,4.40
Cc1cc2cc(c1)CSCc1cc(CSC2)ccc1,4.64
S(OCC(=C)C(=O)OCC)([O])([O])c1ccc(cc1)C,5.89
S(=O)(=O)(c1c(/C=C/C(=O)O)cc(c(c1)O)O)c1ccc(cc1)C,4.81
O=C1c2c(C(=O)C=C1[C@@H](CC=C(C)C)O)c(O)ccc2O,4.87
C(=O)(O)[C@@H]1[C@@H](O)[C@H](O)[C@@H]([C@@H](O1)O)O.C(=O)(O)[C@@H]1[C@@H](O)[C@@H](O)[C@H]([C@H](O1)O)O,5.53
N(C(=S)N/N=C(\C)/c1ccccn1)c1ccc(cc1)N(=O)=O,4.76
Oc1c2c(c(c3c1cccc3)O)ccc(c2)CC,3.43
O(S(C)([O])[O])[C@H]1C[C@H](OS(C)([O])[O])CCC1,6.42
C(C)N1C2(C(=O)NC(=O)C1)CCCCC2,4.36
C(=N)(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C.Cl,3.62
[Si](CCCNCCN)(OC)(OC)OC,4.16
C(O)[C@]12[C@H]([C@H]3[C@@H](O1)COC(O3)(C)C)OC(O2)(C)C,5.77
c12[C]3c4c5c(c1cccc2[CH][CH][CH]3)cccc5ccc4,3.72
[Si](CCCOC[C@@H]1CO1)(OC)(OC)OC,5.57
C(=O)(OC)C1=C(C)NC(=C([C@@H]1c1c(N(=O)=O)cccc1)C(=O)OC)C,4.32
[C](N(C(C)(C)C)[O])(c1ccccc1)c1ccccc1,3.99
C(=O)(N)c1c(C)c(C)c(c(c1C)C)C,4.73
N(=N\c1ccc(cc1)O)/c1ccc(cc1)CCCCCC,4.31
[C@@H](CO)(O)[C@@H]1[C@H]2[C@@H](O[C@@H](O1)c1ccccc1)CO[C@@H](O2)c1ccccc1,5.44
